25663	29325	Βηθανίαν
25664	29326	μετὰ
25665	29327	τῶν
25666	29328	δώδεκα
25667	29330	Καὶ
25668	29331	τῇ
25669	29332	ἐπαύριον
25670	29333	ἐξελθόντων
25671	29334	αὐτῶν
25672	29335	ἀπὸ
25673	29336	Βηθανίας
25674	29337	ἐπείνασεν
25675	29339	καὶ
25676	29340	ἰδὼν
25677	29341	συκῆν
25678	29342	ἀπὸ
25679	29343	μακρόθεν
25680	29344	ἔχουσαν
25681	29345	φύλλα
25682	29346	ἦλθεν
25683	29347	εἰ
25684	29348	ἄρα
25685	29349	τι
25686	29350	εὑρήσει
25687	29351	ἐν
25688	29352	αὐτῇ
25689	29354	καὶ
25690	29355	ἐλθὼν
25691	29356	ἐπ᾽
25692	29357	αὐτὴν
25693	29358	οὐδὲν
25694	29359	εὗρεν
25695	29360	εἰ
25696	29361	μὴ
25697	29362	φύλλα
25698	29364	ὁ
25699	29365	γὰρ
25700	29366	καιρὸς
25701	29367	οὐκ
25702	29368	ἦν
25703	29369	σύκων
25704	29371	καὶ
25705	29372	ἀποκριθεὶς
25706	29373	εἶπεν
25707	29374	αὐτῇ
25708	29376	μηκέτι
25709	29377	εἰς
25710	29378	τὸν
25711	29379	αἰῶνα
25712	29380	ἐκ
25713	29381	σοῦ
25714	29382	μηδεὶς
25715	29383	καρπὸν
25716	29384	φάγοι
25717	29386	καὶ
25718	29387	ἤκουον
25719	29388	οἱ
25720	29389	μαθηταὶ
25721	29390	αὐτοῦ
25722	29393	Καὶ
25723	29394	ἔρχονται
25724	29395	εἰς
25725	29396	Ἱεροσόλυμα
25726	29398	Καὶ
25727	29399	εἰσελθὼν
25728	29400	εἰς
25729	29401	τὸ
25730	29402	ἱερὸν
25731	29403	ἤρξατο
25732	29404	ἐκβάλλειν
25733	29405	τοὺς
25734	29406	πωλοῦντας
25735	29407	καὶ
25736	29408	τοὺς
25737	29409	ἀγοράζοντας
25738	29410	ἐν
25739	29411	τῷ
25740	29412	ἱερῷ
25741	29414	καὶ
25742	29415	τὰς
25743	29416	τραπέζας
25744	29417	τῶν
25745	29418	κολλυβιστῶν
25746	29419	καὶ
25747	29420	τὰς
25748	29421	καθέδρας
25749	29422	τῶν
25750	29423	πωλούντων
25751	29424	τὰς
25752	29425	περιστερὰς
25753	29426	κατέστρεψεν
25754	29427	καὶ
25755	29428	οὐκ
25756	29429	ἤφιεν
25757	29430	ἵνα
25758	29431	τις
25759	29432	διενέγκῃ
25760	29433	σκεῦος
25761	29434	διὰ
25762	29435	τοῦ
25763	29436	ἱεροῦ
25764	29438	καὶ
25765	29439	ἐδίδασκεν
25766	29440	καὶ
25767	29441	ἔλεγεν
25768	29442	αὐτοῖς
25769	29444	οὐ
25770	29445	γέγραπται
25771	29446	ὅτι
25772	29447	ὁ
25773	29448	οἶκός
25774	29449	μου
25775	29450	οἶκος
25776	29451	προσευχῆς
25777	29452	κληθήσεται
25778	29453	πᾶσιν
25779	29454	τοῖς
25780	29455	ἔθνεσιν
25781	29457	ὑμεῖς
25782	29458	δὲ
25783	29459	πεποιήκατε
25784	29460	αὐτὸν
25785	29461	σπήλαιον
25786	29462	λῃστῶν
25787	29464	Καὶ
25788	29465	ἤκουσαν
25789	29466	οἱ
25790	29467	ἀρχιερεῖς
25791	29468	καὶ
25792	29469	οἱ
25793	29470	γραμματεῖς
25794	29472	καὶ
25795	29473	ἐζήτουν
25796	29474	πῶς
25797	29475	αὐτὸν
25798	29476	ἀπολέσωσιν
25799	29478	ἐφοβοῦντο
25800	29479	γὰρ
25801	29480	αὐτόν
25802	29482	πᾶς
25803	29483	γὰρ
25804	29484	ὁ
25805	29485	ὄχλος
25806	29486	ἐξεπλήσσετο
25807	29487	ἐπὶ
25808	29488	τῇ
25809	29489	διδαχῇ
25810	29490	αὐτοῦ
25811	29492	Καὶ
25812	29493	ὅταν
25813	29494	ὀψὲ
25814	29495	ἐγένετο
25815	29497	ἐξεπορεύοντο
25816	29498	ἔξω
25817	29499	τῆς
25818	29500	πόλεως
25819	29503	Καὶ
25820	29504	παραπορευόμενοι
25821	29505	πρωῒ
25822	29506	εἶδον
25823	29507	τὴν
25824	29508	συκῆν
25825	29509	ἐξηραμμένην
25826	29510	ἐκ
25827	29511	ῥιζῶν
25828	29513	καὶ
25829	29514	ἀναμνησθεὶς
25830	29515	ὁ
25831	29516	Πέτρος
25832	29517	λέγει
25833	29518	αὐτῷ
25834	29520	ῥαββί
25835	29522	ἴδε
25836	29523	ἡ
25837	29524	συκῆ
25838	29525	ἣν
25839	29526	κατηράσω
25840	29527	ἐξήρανται
25841	29529	καὶ
25842	29530	ἀποκριθεὶς
25843	29531	ὁ
25844	29532	Ἰησοῦς
25845	29533	λέγει
25846	29534	αὐτοῖς
25847	29536	ἔχετε
25848	29537	πίστιν
25849	29538	θεοῦ
25850	29540	ἀμὴν
25851	29541	λέγω
25852	29542	ὑμῖν
25853	29543	ὅτι
25854	29544	ὃς
25855	29545	ἂν
25856	29546	εἴπῃ
25857	29547	τῷ
25858	29548	ὄρει
25859	29549	τούτῳ
25860	29551	ἄρθητι
25861	29552	καὶ
25862	29553	βλήθητι
25863	29554	εἰς
25864	29555	τὴν
25865	29556	θάλασσαν
25866	29558	καὶ
25867	29559	μὴ
25868	29560	διακριθῇ
25869	29561	ἐν
25870	29562	τῇ
25871	29563	καρδίᾳ
25872	29564	αὐτοῦ
25873	29565	ἀλλὰ
25874	29566	πιστεύῃ
25875	29567	ὅτι
25876	29568	ὃ
25877	29569	λαλεῖ
25878	29570	γίνεται
25879	29572	ἔσται
25880	29573	αὐτῷ
25881	29575	διὰ
25882	29576	τοῦτο
25883	29577	λέγω
25884	29578	ὑμῖν
25885	29580	πάντα
25886	29581	ὅσα
25887	29582	προσεύχεσθε
25888	29583	καὶ
25889	29584	αἰτεῖσθε
25890	29586	πιστεύετε
25891	29587	ὅτι
25892	29588	ἐλάβετε
25893	29590	καὶ
25894	29591	ἔσται
25895	29592	ὑμῖν
25896	29595	Καὶ
25897	29596	ὅταν
25898	29597	στήκετε
25899	29598	προσευχόμενοι
25900	29600	ἀφίετε
25901	29601	εἴ
25902	29602	τι
25903	29603	ἔχετε
25904	29604	κατά
25905	29605	τινος
25906	29607	ἵνα
25907	29608	καὶ
25908	29609	ὁ
25909	29610	πατὴρ
25910	29611	ὑμῶν
25911	29612	ὁ
25912	29613	ἐν
25913	29614	τοῖς
25914	29615	οὐρανοῖς
25915	29616	ἀφῇ
25916	29617	ὑμῖν
25917	29618	τὰ
25918	29619	παραπτώματα
25919	29620	ὑμῶν
25920	29622	Καὶ
25921	29623	ἔρχονται
25922	29624	πάλιν
25923	29625	εἰς
25924	29626	Ἱεροσόλυμα
25925	29628	καὶ
25926	29629	ἐν
25927	29630	τῷ
25928	29631	ἱερῷ
25929	29632	περιπατοῦντος
25930	29633	αὐτοῦ
25931	29634	ἔρχονται
25932	29635	πρὸς
25933	29636	αὐτὸν
25934	29637	οἱ
25935	29638	ἀρχιερεῖς
25936	29639	καὶ
25937	29640	οἱ
25938	29641	γραμματεῖς
25939	29642	καὶ
25940	29643	οἱ
25941	29644	πρεσβύτεροι
25942	29645	καὶ
25943	29646	ἔλεγον
25944	29647	αὐτῷ
25945	29649	ἐν
25946	29650	ποίᾳ
25947	29651	ἐξουσίᾳ
25948	29652	ταῦτα
25949	29653	ποιεῖς
25950	29655	ἢ
25951	29656	τίς
25952	29657	σοι
25953	29658	ἔδωκεν
25954	29659	τὴν
25955	29660	ἐξουσίαν
25956	29661	ταύτην
25957	29662	ἵνα
25958	29663	ταῦτα
25959	29664	ποιῇς
25960	29666	Ὁ
25961	29667	δὲ
25962	29668	Ἰησοῦς
25963	29669	εἶπεν
25964	29670	αὐτοῖς
25965	29672	ἐπερωτήσω
25966	29673	ὑμᾶς
25967	29674	ἕνα
25968	29675	λόγον
25969	29677	καὶ
25970	29678	ἀποκρίθητέ
25971	29679	μοι
25972	29681	καὶ
25973	29682	ἐρῶ
25974	29683	ὑμῖν
25975	29684	ἐν
25976	29685	ποίᾳ
25977	29686	ἐξουσίᾳ
25978	29687	ταῦτα
25979	29688	ποιῶ
25980	29690	τὸ
25981	29691	βάπτισμα
25982	29692	τὸ
25983	29693	Ἰωάννου
25984	29694	ἐξ
25985	29695	οὐρανοῦ
25986	29696	ἦν
25987	29697	ἢ
25988	29698	ἐξ
25989	29699	ἀνθρώπων
25990	29701	ἀποκρίθητέ
25991	29702	μοι
25992	29704	Καὶ
25993	29705	διελογίζοντο
25994	29706	πρὸς
25995	29707	ἑαυτοὺς
25996	29708	λέγοντες
25997	29710	ἐὰν
25998	29711	εἴπωμεν
25999	29713	ἐξ
26000	29714	οὐρανοῦ
26001	29716	ἐρεῖ
26002	29718	διὰ
26003	29719	τί
26004	29720	οὖν
26005	29721	οὐκ
26006	29722	ἐπιστεύσατε
26007	29723	αὐτῷ
26008	29725	ἀλλ᾽
26009	29726	εἴπωμεν
26010	29728	ἐξ
26011	29729	ἀνθρώπων
26012	29731	ἐφοβοῦντο
26013	29732	τὸν
26014	29733	ὄχλον
26015	29735	ἅπαντες
26016	29736	γὰρ
26017	29737	εἶχον
26018	29738	τὸν
26019	29739	Ἰωάννην
26020	29740	ὄντως
26021	29741	ὅτι
26022	29742	προφήτης
26023	29743	ἦν
26024	29745	Καὶ
26025	29746	ἀποκριθέντες
26026	29747	τῷ
26027	29748	Ἰησοῦ
26028	29749	λέγουσιν
26029	29751	οὐκ
26030	29752	οἴδαμεν
26031	29754	καὶ
26032	29755	ὁ
26033	29756	Ἰησοῦς
26034	29757	λέγει
26035	29758	αὐτοῖς
26036	29760	οὐδὲ
26037	29761	ἐγὼ
26038	29762	λέγω
26039	29763	ὑμῖν
26040	29764	ἐν
26041	29765	ποίᾳ
26042	29766	ἐξουσίᾳ
26043	29767	ταῦτα
26044	29768	ποιῶ
26045	29770	Καὶ
26046	29771	ἤρξατο
26047	29772	αὐτοῖς
26048	29773	ἐν
26049	29774	παραβολαῖς
26050	29775	λαλεῖν
26051	29777	ἀμπελῶνα
26052	29778	ἄνθρωπος
26053	29779	ἐφύτευσεν
26054	29781	καὶ
26055	29782	περιέθηκεν
26056	29783	φραγμὸν
26057	29784	καὶ
26058	29785	ὤρυξεν
26059	29786	ὑπολήνιον
26060	29787	καὶ
26061	29788	ᾠκοδόμησεν
26062	29789	πύργον
26063	29791	καὶ
26064	29792	ἐξέδετο
26065	29793	αὐτὸν
26066	29794	γεωργοῖς
26067	29796	καὶ
26068	29797	ἀπεδήμησεν
26069	29799	καὶ
26070	29800	ἀπέστειλεν
26071	29801	πρὸς
26072	29802	τοὺς
26073	29803	γεωργοὺς
26074	29804	τῷ
26075	29805	καιρῷ
26076	29806	δοῦλον
26077	29808	ἵνα
26078	29809	παρὰ
26079	29810	τῶν
26080	29811	γεωργῶν
26081	29812	λάβῃ
26082	29813	ἀπὸ
26083	29814	τῶν
26084	29815	καρπῶν
26085	29816	τοῦ
26086	29817	ἀμπελῶνος
26087	29819	καὶ
26088	29820	λαβόντες
26089	29821	αὐτὸν
26090	29822	ἔδειραν
26091	29823	καὶ
26092	29824	ἀπέστειλαν
26093	29825	κενόν
26094	29827	καὶ
26095	29828	πάλιν
26096	29829	ἀπέστειλεν
26097	29830	πρὸς
26098	29831	αὐτοὺς
26099	29832	ἄλλον
26100	29833	δοῦλον
26101	29835	κἀκεῖνον
26102	29836	ἐκεφαλίωσαν
26103	29837	καὶ
26104	29838	ἠτίμασαν
26105	29840	καὶ
26106	29841	ἄλλον
26107	29842	ἀπέστειλεν
26108	29844	κἀκεῖνον
26109	29845	ἀπέκτειναν
26110	29847	καὶ
26111	29848	πολλοὺς
26112	29849	ἄλλους
26113	29851	οὓς
26114	29852	μὲν
26115	29853	δέροντες
26116	29854	οὓς
26117	29855	δὲ
26118	29856	ἀποκτέννοντες
26119	29858	ἔτι
26120	29859	ἕνα
26121	29860	εἶχεν
26122	29862	υἱὸν
26123	29863	ἀγαπητόν
26124	29865	ἀπέστειλεν
26125	29866	αὐτὸν
26126	29867	ἔσχατον
26127	29868	πρὸς
26128	29869	αὐτοὺς
26129	29870	λέγων
26130	29871	ὅτι
26131	29872	ἐντραπήσονται
26132	29873	τὸν
26133	29874	υἱόν
26134	29875	μου
26135	29877	ἐκεῖνοι
26136	29878	δὲ
26137	29879	οἱ
26138	29880	γεωργοὶ
26139	29881	πρὸς
26140	29882	ἑαυτοὺς
26141	29883	εἶπαν
26142	29884	ὅτι
26143	29885	οὗτός
26144	29886	ἐστιν
26145	29887	ὁ
26146	29888	κληρονόμος
26147	29890	δεῦτε
26148	29891	ἀποκτείνωμεν
26149	29892	αὐτόν
26150	29894	καὶ
26151	29895	ἡμῶν
26152	29896	ἔσται
26153	29897	ἡ
26154	29898	κληρονομία
26155	29900	καὶ
26156	29901	λαβόντες
26157	29902	ἀπέκτειναν
26158	29903	αὐτὸν
26159	29905	καὶ
26160	29906	ἐξέβαλον
26161	29907	αὐτὸν
26162	29908	ἔξω
26163	29909	τοῦ
26164	29910	ἀμπελῶνος
26165	29912	τί
26166	29913	οὖν
26167	29914	ποιήσει
26168	29915	ὁ
26169	29916	κύριος
26170	29917	τοῦ
26171	29918	ἀμπελῶνος
26172	29920	ἐλεύσεται
26173	29921	καὶ
26174	29922	ἀπολέσει
26175	29923	τοὺς
26176	29924	γεωργοὺς
26177	29926	καὶ
26178	29927	δώσει
26179	29928	τὸν
26180	29929	ἀμπελῶνα
26181	29930	ἄλλοις
26182	29932	Οὐδὲ
26183	29933	τὴν
26184	29934	γραφὴν
26185	29935	ταύτην
26186	29936	ἀνέγνωτε
26187	29938	λίθον
26188	29939	ὃν
26189	29940	ἀπεδοκίμασαν
26190	29941	οἱ
26191	29942	οἰκοδομοῦντες
26192	29944	οὗτος
26193	29945	ἐγενήθη
26194	29946	εἰς
26195	29947	κεφαλὴν
26196	29948	γωνίας
26197	29950	παρὰ
26198	29951	κυρίου
26199	29952	ἐγένετο
26200	29953	αὕτη
26201	29955	καὶ
26202	29956	ἔστιν
26203	29957	θαυμαστὴ
26204	29958	ἐν
26205	29959	ὀφθαλμοῖς
26206	29960	ἡμῶν
26207	29963	Καὶ
26208	29964	ἐζήτουν
26209	29965	αὐτὸν
26210	29966	κρατῆσαι
26211	29968	καὶ
26212	29969	ἐφοβήθησαν
26213	29970	τὸν
26214	29971	ὄχλον
26215	29973	ἔγνωσαν
26216	29974	γὰρ
26217	29975	ὅτι
26218	29976	πρὸς
26219	29977	αὐτοὺς
26220	29978	τὴν
26221	29979	παραβολὴν
26222	29980	εἶπεν
26223	29982	καὶ
26224	29983	ἀφέντες
26225	29984	αὐτὸν
26226	29985	ἀπῆλθον
26227	29987	Καὶ
26228	29988	ἀποστέλλουσιν
26229	29989	πρὸς
26230	29990	αὐτόν
26231	29991	τινας
26232	29992	τῶν
26233	29993	Φαρισαίων
26234	29994	καὶ
26235	29995	τῶν
26236	29996	Ἡρῳδιανῶν
26237	29997	ἵνα
26238	29998	αὐτὸν
26239	29999	ἀγρεύσωσιν
26240	30000	λόγῳ
26241	30002	καὶ
26242	30003	ἐλθόντες
26243	30004	λέγουσιν
26244	30005	αὐτῷ
26245	30007	διδάσκαλε
26246	30009	οἴδαμεν
26247	30010	ὅτι
26248	30011	ἀληθὴς
26249	30012	εἶ
26250	30013	καὶ
26251	30014	οὐ
26252	30015	μέλει
26253	30016	σοι
26254	30017	περὶ
26255	30018	οὐδενός
26256	30020	οὐ
26257	30021	γὰρ
26258	30022	βλέπεις
26259	30023	εἰς
26260	30024	πρόσωπον
26261	30025	ἀνθρώπων
26262	30027	ἀλλ᾽
26263	30028	ἐπ᾽
26264	30029	ἀληθείας
26265	30030	τὴν
26266	30031	ὁδὸν
26267	30032	τοῦ
26268	30033	θεοῦ
26269	30034	διδάσκεις
26270	30036	ἔξεστιν
26271	30037	δοῦναι
26272	30038	κῆνσον
26273	30039	Καίσαρι
26274	30040	ἢ
26275	30041	οὔ
26276	30043	δῶμεν
26277	30044	ἢ
26278	30045	μὴ
26279	30046	δῶμεν
26280	30048	Ὁ
26281	30049	δὲ
26282	30050	εἰδὼς
26283	30051	αὐτῶν
26284	30052	τὴν
26285	30053	ὑπόκρισιν
26286	30054	εἶπεν
26287	30055	αὐτοῖς
26288	30057	τί
26289	30058	με
26290	30059	πειράζετε
26291	30061	φέρετέ
26292	30062	μοι
26293	30063	δηνάριον
26294	30064	ἵνα
26295	30065	ἴδω
26296	30067	οἱ
26297	30068	δὲ
26298	30069	ἤνεγκαν
26299	30071	καὶ
26300	30072	λέγει
26301	30073	αὐτοῖς
26302	30075	τίνος
26303	30076	ἡ
26304	30077	εἰκὼν
26305	30078	αὕτη
26306	30079	καὶ
26307	30080	ἡ
26308	30081	ἐπιγραφή
26309	30083	οἱ
26310	30084	δὲ
26311	30085	εἶπαν
26312	30086	αὐτῷ
26313	30088	Καίσαρος
26314	30090	ὁ
26315	30091	δὲ
26316	30092	Ἰησοῦς
26317	30093	εἶπεν
26318	30094	αὐτοῖς
26319	30096	τὰ
26320	30097	Καίσαρος
26321	30098	ἀπόδοτε
26322	30099	Καίσαρι
26323	30100	καὶ
26324	30101	τὰ
26325	30102	τοῦ
26326	30103	θεοῦ
26327	30104	τῷ
26328	30105	θεῷ
26329	30107	καὶ
26330	30108	ἐξεθαύμαζον
26331	30109	ἐπ᾽
26332	30110	αὐτῷ
26333	30112	Καὶ
26334	30113	ἔρχονται
26335	30114	Σαδδουκαῖοι
26336	30115	πρὸς
26337	30116	αὐτόν
26338	30118	οἵτινες
26339	30119	λέγουσιν
26340	30120	ἀνάστασιν
26341	30121	μὴ
26342	30122	εἶναι
26343	30124	καὶ
26344	30125	ἐπηρώτων
26345	30126	αὐτὸν
26346	30127	λέγοντες
26347	30129	διδάσκαλε
26348	30131	Μωϋσῆς
26349	30132	ἔγραψεν
26350	30133	ἡμῖν
26351	30134	ὅτι
26352	30135	ἐάν
26353	30136	τινος
26354	30137	ἀδελφὸς
26355	30138	ἀποθάνῃ
26356	30139	καὶ
26357	30140	καταλίπῃ
26358	30141	γυναῖκα
26359	30142	καὶ
26360	30143	μὴ
26361	30144	ἀφῇ
26362	30145	τέκνον
26363	30147	ἵνα
26364	30148	λάβῃ
26365	30149	ὁ
26366	30150	ἀδελφὸς
26367	30151	αὐτοῦ
26368	30152	τὴν
26369	30153	γυναῖκα
26370	30154	καὶ
26371	30155	ἐξαναστήσῃ
26372	30156	σπέρμα
26373	30157	τῷ
26374	30158	ἀδελφῷ
26375	30159	αὐτοῦ
26376	30161	ἑπτὰ
26377	30162	ἀδελφοὶ
26378	30163	ἦσαν
26379	30165	καὶ
26380	30166	ὁ
26381	30167	πρῶτος
26382	30168	ἔλαβεν
26383	30169	γυναῖκα
26384	30171	καὶ
26385	30172	ἀποθνῄσκων
26386	30173	οὐκ
26387	30174	ἀφῆκεν
26388	30175	σπέρμα
26389	30177	καὶ
26390	30178	ὁ
26391	30179	δεύτερος
26392	30180	ἔλαβεν
26393	30181	αὐτὴν
26394	30183	καὶ
26395	30184	ἀπέθανεν
26396	30185	μὴ
26397	30186	καταλιπὼν
26398	30187	σπέρμα
26399	30189	καὶ
26400	30190	ὁ
26401	30191	τρίτος
26402	30192	ὡσαύτως
26403	30194	καὶ
26404	30195	οἱ
26405	30196	ἑπτὰ
26406	30197	οὐκ
26407	30198	ἀφῆκαν
26408	30199	σπέρμα
26409	30201	ἔσχατον
26410	30202	πάντων
26411	30203	καὶ
26412	30204	ἡ
26413	30205	γυνὴ
26414	30206	ἀπέθανεν
26415	30208	ἐν
26416	30209	τῇ
26417	30210	ἀναστάσει
26418	30211	ὅταν
26419	30212	ἀναστῶσιν
26420	30213	τίνος
26421	30214	αὐτῶν
26422	30215	ἔσται
26423	30216	γυνή
26424	30218	οἱ
26425	30219	γὰρ
26426	30220	ἑπτὰ
26427	30221	ἔσχον
26428	30222	αὐτὴν
26429	30223	γυναῖκα
26430	30225	Ἔφη
26431	30226	αὐτοῖς
26432	30227	ὁ
26433	30228	Ἰησοῦς
26434	30230	οὐ
26435	30231	διὰ
26436	30232	τοῦτο
26437	30233	πλανᾶσθε
26438	30234	μὴ
26439	30235	εἰδότες
26440	30236	τὰς
26441	30237	γραφὰς
26442	30238	μηδὲ
26443	30239	τὴν
26444	30240	δύναμιν
26445	30241	τοῦ
26446	30242	θεοῦ
26447	30244	ὅταν
26448	30245	γὰρ
26449	30246	ἐκ
26450	30247	νεκρῶν
26451	30248	ἀναστῶσιν
26452	30250	οὔτε
26453	30251	γαμοῦσιν
26454	30252	οὔτε
26455	30253	γαμίζονται
26456	30255	ἀλλ᾽
26457	30256	εἰσὶν
26458	30257	ὡς
26459	30258	ἄγγελοι
26460	30259	ἐν
26461	30260	τοῖς
26462	30261	οὐρανοῖς
26463	30263	περὶ
26464	30264	δὲ
26465	30265	τῶν
26466	30266	νεκρῶν
26467	30267	ὅτι
26468	30268	ἐγείρονται
26469	30269	οὐκ
26470	30270	ἀνέγνωτε
26471	30271	ἐν
26472	30272	τῇ
26473	30273	βίβλῳ
26474	30274	Μωϋσέως
26475	30275	ἐπὶ
26476	30276	τοῦ
26477	30277	βάτου
26478	30278	πῶς
26479	30279	εἶπεν
26480	30280	αὐτῷ
26481	30281	ὁ
26482	30282	θεὸς
26483	30283	λέγων
26484	30285	ἐγὼ
26485	30286	ὁ
26486	30287	θεὸς
26487	30288	Ἀβραὰμ
26488	30289	καὶ
26489	30290	ὁ
26490	30291	θεὸς
26491	30292	Ἰσαὰκ
26492	30293	καὶ
26493	30294	ὁ
26494	30295	θεὸς
26495	30296	Ἰακώβ
26496	30298	οὐκ
26497	30299	ἔστιν
26498	30300	θεὸς
26499	30301	νεκρῶν
26500	30302	ἀλλὰ
26501	30303	ζώντων
26502	30305	πολὺ
26503	30306	πλανᾶσθε
26504	30308	Καὶ
26505	30309	προσελθὼν
26506	30310	εἷς
26507	30311	τῶν
26508	30312	γραμματέων
26509	30313	ἀκούσας
26510	30314	αὐτῶν
26511	30315	συζητούντων
26512	30317	ἰδὼν
26513	30318	ὅτι
26514	30319	καλῶς
26515	30320	ἀπεκρίθη
26516	30321	αὐτοῖς
26517	30323	ἐπηρώτησεν
26518	30324	αὐτόν
26519	30326	ποία
26520	30327	ἐστὶν
26521	30328	ἐντολὴ
26522	30329	πρώτη
26523	30330	πάντων
26524	30332	ἀπεκρίθη
26525	30333	ὁ
26526	30334	Ἰησοῦς
26527	30335	ὅτι
26528	30336	πρώτη
26529	30337	ἐστίν
26530	30339	ἄκουε
26531	30341	Ἰσραήλ
26532	30343	κύριος
26533	30344	ὁ
26534	30345	θεὸς
26535	30346	ἡμῶν
26536	30347	κύριος
26537	30348	εἷς
26538	30349	ἐστιν
26539	30351	καὶ
26540	30352	ἀγαπήσεις
26541	30353	κύριον
26542	30354	τὸν
26543	30355	θεόν
26544	30356	σου
26545	30357	ἐξ
26546	30358	ὅλης
26547	30359	τῆς
26548	30360	καρδίας
26549	30361	σου
26550	30362	καὶ
26551	30363	ἐξ
26552	30364	ὅλης
26553	30365	τῆς
26554	30366	ψυχῆς
26555	30367	σου
26556	30368	καὶ
26557	30369	ἐξ
26558	30370	ὅλης
26559	30371	τῆς
26560	30372	διανοίας
26561	30373	σου
26562	30374	καὶ
26563	30375	ἐξ
26564	30376	ὅλης
26565	30377	τῆς
26566	30378	ἰσχύος
26567	30379	σου
26568	30381	δευτέρα
26569	30382	αὕτη
26570	30384	ἀγαπήσεις
26571	30385	τὸν
26572	30386	πλησίον
26573	30387	σου
26574	30388	ὡς
26575	30389	σεαυτόν
26576	30391	μείζων
26577	30392	τούτων
26578	30393	ἄλλη
26579	30394	ἐντολὴ
26580	30395	οὐκ
26581	30396	ἔστιν
26582	30398	Καὶ
26583	30399	εἶπεν
26584	30400	αὐτῷ
26585	30401	ὁ
26586	30402	γραμματεύς
26587	30404	καλῶς
26588	30406	διδάσκαλε
26589	30408	ἐπ᾽
26590	30409	ἀληθείας
26591	30410	εἶπες
26592	30411	ὅτι
26593	30412	εἷς
26594	30413	ἐστιν
26595	30414	καὶ
26596	30415	οὐκ
26597	30416	ἔστιν
26598	30417	ἄλλος
26599	30418	πλὴν
26600	30419	αὐτοῦ
26601	30421	καὶ
26602	30422	τὸ
26603	30423	ἀγαπᾶν
26604	30424	αὐτὸν
26605	30425	ἐξ
26606	30426	ὅλης
26607	30427	τῆς
26608	30428	καρδίας
26609	30429	καὶ
26610	30430	ἐξ
26611	30431	ὅλης
26612	30432	τῆς
26613	30433	συνέσεως
26614	30434	καὶ
26615	30435	ἐξ
26616	30436	ὅλης
26617	30437	τῆς
26618	30438	ἰσχύος
26619	30439	καὶ
26620	30440	τὸ
26621	30441	ἀγαπᾶν
26622	30442	τὸν
26623	30443	πλησίον
26624	30444	ὡς
26625	30445	ἑαυτὸν
26626	30446	περισσότερόν
26627	30447	ἐστιν
26628	30448	πάντων
26629	30449	τῶν
26630	30450	ὁλοκαυτωμάτων
26631	30451	καὶ
26632	30452	θυσιῶν
26633	30454	καὶ
26634	30455	ὁ
26635	30456	Ἰησοῦς
26636	30457	ἰδὼν
26637	30458	αὐτὸν
26638	30459	ὅτι
26639	30460	νουνεχῶς
26640	30461	ἀπεκρίθη
26641	30462	εἶπεν
26642	30463	αὐτῷ
26643	30465	οὐ
26644	30466	μακρὰν
26645	30467	εἶ
26646	30468	ἀπὸ
26647	30469	τῆς
26648	30470	βασιλείας
26649	30471	τοῦ
26650	30472	θεοῦ
26651	30474	Καὶ
26652	30475	οὐδεὶς
26653	30476	οὐκέτι
26654	30477	ἐτόλμα
26655	30478	αὐτὸν
26656	30479	ἐπερωτῆσαι
26657	30481	Καὶ
26658	30482	ἀποκριθεὶς
26659	30483	ὁ
26660	30484	Ἰησοῦς
26661	30485	ἔλεγεν
26662	30486	διδάσκων
26663	30487	ἐν
26664	30488	τῷ
26665	30489	ἱερῷ
26666	30491	πῶς
26667	30492	λέγουσιν
26668	30493	οἱ
26669	30494	γραμματεῖς
26670	30495	ὅτι
26671	30496	ὁ
26672	30497	χριστὸς
26673	30498	υἱὸς
26674	30499	Δαυίδ
26675	30500	ἐστιν
26676	30502	αὐτὸς
26677	30503	Δαυὶδ
26678	30504	εἶπεν
26679	30505	ἐν
26680	30506	τῷ
26681	30507	πνεύματι
26682	30508	τῷ
26683	30509	ἁγίῳ
26684	30511	εἶπεν
26685	30512	κύριος
26686	30513	τῷ
26687	30514	κυρίῳ
26688	30515	μου
26689	30517	κάθου
26690	30518	ἐκ
26691	30519	δεξιῶν
26692	30520	μου
26693	30521	ἕως
26694	30522	ἂν
26695	30523	θῶ
26696	30524	τοὺς
26697	30525	ἐχθρούς
26698	30526	σου
26699	30527	ὑποκάτω
26700	30528	τῶν
26701	30529	ποδῶν
26702	30530	σου
26703	30532	αὐτὸς
26704	30533	Δαυὶδ
26705	30534	λέγει
26706	30535	αὐτὸν
26707	30536	κύριον
26708	30538	καὶ
26709	30539	πόθεν
26710	30540	αὐτοῦ
26711	30541	ἐστιν
26712	30542	υἱός
26713	30544	Καὶ
26714	30545	ὁ
26715	30546	πολὺς
26716	30547	ὄχλος
26717	30548	ἤκουεν
26718	30549	αὐτοῦ
26719	30550	ἡδέως
26720	30552	Καὶ
26721	30553	ἐν
26722	30554	τῇ
26723	30555	διδαχῇ
26724	30556	αὐτοῦ
26725	30557	ἔλεγεν
26726	30559	βλέπετε
26727	30560	ἀπὸ
26728	30561	τῶν
26729	30562	γραμματέων
26730	30563	τῶν
26731	30564	θελόντων
26732	30565	ἐν
26733	30566	στολαῖς
26734	30567	περιπατεῖν
26735	30568	καὶ
26736	30569	ἀσπασμοὺς
26737	30570	ἐν
26738	30571	ταῖς
