GrkSortIncl	OGNT	N1904
156082	ὀφθαλμοὺς	ὀφθαλμοὺς
156083	αὐτοῦ	αὐτοῦ.
156088	Γράφω	Γράφω
156089	ὑμῖν	ὑμῖν,
156090	τεκνία	τεκνία,
156091	ὅτι	ὅτι
156092	ἀφέωνται	ἀφέωνται
156093	ὑμῖν	ὑμῖν
156094	αἱ	αἱ
156095	ἁμαρτίαι	ἁμαρτίαι
156096	διὰ	διὰ
156097	τὸ	τὸ
156098	ὄνομα	ὄνομα
156099	αὐτοῦ	αὐτοῦ.
156104	Γράφω	Γράφω
156105	ὑμῖν	ὑμῖν,
156106	πατέρες	πατέρες,
156107	ὅτι	ὅτι
156108	ἐγνώκατε	ἐγνώκατε
156109	τὸν	τὸν
156110	ἀπ᾽	ἀπ᾽
156111	ἀρχῆς	ἀρχῆς·
156112	Γράφω	Γράφω
156113	ὑμῖν	ὑμῖν,
156114	νεανίσκοι	νεανίσκοι,
156115	ὅτι	ὅτι
156116	νενικήκατε	νενικήκατε
156117	τὸν	τὸν
156118	πονηρόν	πονηρόν.
156119	Ἔγραψα	Ἔγραψα
156120	ὑμῖν	ὑμῖν,
156121	παιδία	παιδία,
156122	ὅτι	ὅτι
156123	ἐγνώκατε	ἐγνώκατε
156124	τὸν	τὸν
156125	Πατέρα	Πατέρα.
156130	Ἔγραψα	Ἔγραψα
156131	ὑμῖν	ὑμῖν,
156132	πατέρες	πατέρες,
156133	ὅτι	ὅτι
156134	ἐγνώκατε	ἐγνώκατε
156135	τὸν	τὸν
156136	ἀπ᾽	ἀπ᾽
156137	ἀρχῆς	ἀρχῆς.
156138	Ἔγραψα	Ἔγραψα
156139	ὑμῖν	ὑμῖν,
156140	νεανίσκοι	νεανίσκοι,
156141	ὅτι	ὅτι
156142	ἰσχυροί	ἰσχυροί
156143	ἐστε	ἐστε
156144	καὶ	καὶ
156145	ὁ	ὁ
156146	λόγος	λόγος
156147	τοῦ	τοῦ
156148	Θεοῦ	Θεοῦ
156149	ἐν	ἐν
156150	ὑμῖν	ὑμῖν
156151	μένει	μένει
156152	καὶ	καὶ
156153	νενικήκατε	νενικήκατε
156154	τὸν	τὸν
156155	πονηρόν	πονηρόν.
156160	Μὴ	Μὴ
156161	ἀγαπᾶτε	ἀγαπᾶτε
156162	τὸν	τὸν
156163	κόσμον	κόσμον
156164	μηδὲ	μηδὲ
156165	τὰ	τὰ
156166	ἐν	ἐν
156167	τῷ	τῷ
156168	κόσμῳ	κόσμῳ.
156169	ἐάν	ἐάν
156170	τις	τις
156171	ἀγαπᾷ	ἀγαπᾷ
156172	τὸν	τὸν
156173	κόσμον	κόσμον,
156174	οὐκ	οὐκ
156175	ἔστιν	ἔστιν
156176	ἡ	ἡ
156177	ἀγάπη	ἀγάπη
156178	τοῦ	τοῦ
156179	Πατρὸς	Πατρὸς
156180	ἐν	ἐν
156181	αὐτῷ	αὐτῷ·
156186	ὅτι	ὅτι
156187	πᾶν	πᾶν
156188	τὸ	τὸ
156189	ἐν	ἐν
156190	τῷ	τῷ
156191	κόσμῳ	κόσμῳ,
156192	ἡ	ἡ
156193	ἐπιθυμία	ἐπιθυμία
156194	τῆς	τῆς
156195	σαρκὸς	σαρκὸς
156196	καὶ	καὶ
156197	ἡ	ἡ
156198	ἐπιθυμία	ἐπιθυμία
156199	τῶν	τῶν
156200	ὀφθαλμῶν	ὀφθαλμῶν
156201	καὶ	καὶ
156202	ἡ	ἡ
156203	ἀλαζονεία	ἀλαζονεία*
156204	τοῦ	τοῦ
156205	βίου	βίου,
156206	οὐκ	οὐκ
156207	ἔστιν	ἔστιν
156208	ἐκ	ἐκ
156209	τοῦ	τοῦ
156210	πατρός	πατρός,
156211	ἀλλὰ	ἀλλὰ
156212	ἐκ	ἐκ
156213	τοῦ	τοῦ
156214	κόσμου	κόσμου
156215	ἐστίν	ἐστίν.
156220	καὶ	καὶ
156221	ὁ	ὁ
156222	κόσμος	κόσμος
156223	παράγεται	παράγεται
156224	καὶ	καὶ
156225	ἡ	ἡ
156226	ἐπιθυμία	ἐπιθυμία
156227	αὐτοῦ	αὐτοῦ·
156228	ὁ	ὁ
156229	δὲ	δὲ
156230	ποιῶν	ποιῶν
156231	τὸ	τὸ
156232	θέλημα	θέλημα
156233	τοῦ	τοῦ
156234	Θεοῦ	Θεοῦ
156235	μένει	μένει
156236	εἰς	εἰς
156237	τὸν	τὸν
156238	αἰῶνα	αἰῶνα.
156243	Παιδία	Παιδία,
156244	ἐσχάτη	ἐσχάτη
156245	ὥρα	ὥρα
156246	ἐστίν	ἐστίν,
156247	καὶ	καὶ
156248	καθὼς	καθὼς
156249	ἠκούσατε	ἠκούσατε
156250	ὅτι	ὅτι
156251	ἀντίχριστος	ἀντίχριστος
156252	ἔρχεται	ἔρχεται,
156253	καὶ	καὶ
156254	νῦν	νῦν
156255	ἀντίχριστοι	ἀντίχριστοι
156256	πολλοὶ	πολλοὶ
156257	γεγόνασιν	γεγόνασιν·
156258	ὅθεν	ὅθεν
156259	γινώσκομεν	γινώσκομεν
156260	ὅτι	ὅτι
156261	ἐσχάτη	ἐσχάτη
156262	ὥρα	ὥρα
156263	ἐστίν	ἐστίν.
156268	ἐξ	ἐξ
156269	ἡμῶν	ἡμῶν
156270	ἐξῆλθαν	ἐξῆλθαν,
156271	ἀλλ᾽	ἀλλ᾽
156272	οὐκ	οὐκ
156273	ἦσαν	ἦσαν
156274	ἐξ	ἐξ
156275	ἡμῶν	ἡμῶν·
156276	εἰ	εἰ
156277	γὰρ	γὰρ
156278	ἐξ	ἐξ
156279	ἡμῶν	ἡμῶν
156280	ἦσαν	ἦσαν,
156281	μεμενήκεισαν	μεμενήκεισαν
156282	ἂν	ἂν
156283	μεθ᾽	μεθ᾽
156284	ἡμῶν	ἡμῶν·
156285	ἀλλ᾽	ἀλλ᾽
156286	ἵνα	ἵνα
156287	φανερωθῶσιν	φανερωθῶσιν
156288	ὅτι	ὅτι
156289	οὐκ	οὐκ
156290	εἰσὶν	εἰσὶν
156291	πάντες	πάντες
156292	ἐξ	ἐξ
156293	ἡμῶν	ἡμῶν.
156298	Καὶ	Καὶ
156299	ὑμεῖς	ὑμεῖς
156300	χρῖσμα	χρῖσμα
156301	ἔχετε	ἔχετε
156302	ἀπὸ	ἀπὸ
156303	τοῦ	τοῦ
156304	Ἁγίου	Ἁγίου,
156305	καὶ	καὶ
156306	οἴδατε	οἴδατε
156307	πάντες	πάντες.
156312	οὐκ	οὐκ
156313	ἔγραψα	ἔγραψα
156314	ὑμῖν	ὑμῖν
156315	ὅτι	ὅτι
156316	οὐκ	οὐκ
156317	οἴδατε	οἴδατε
156318	τὴν	τὴν
156319	ἀλήθειαν	ἀλήθειαν,
156320	ἀλλ᾽	ἀλλ᾽
156321	ὅτι	ὅτι
156322	οἴδατε	οἴδατε
156323	αὐτήν	αὐτήν,
156324	καὶ	καὶ
156325	ὅτι	ὅτι
156326	πᾶν	πᾶν
156327	ψεῦδος	ψεῦδος
156328	ἐκ	ἐκ
156329	τῆς	τῆς
156330	ἀληθείας	ἀληθείας
156331	οὐκ	οὐκ
156332	ἔστιν	ἔστιν.
156337	Τίς	Τίς
156338	ἐστιν	ἐστιν
156339	ὁ	ὁ
156340	ψεύστης	ψεύστης
156341	εἰ	εἰ
156342	μὴ	μὴ
156343	ὁ	ὁ
156344	ἀρνούμενος	ἀρνούμενος
156345	ὅτι	ὅτι
156346	Ἰησοῦς	Ἰησοῦς
156347	οὐκ	οὐκ
156348	ἔστιν	ἔστιν
156349	ὁ	ὁ
156350	Χριστός	Χριστός;
156351	οὗτός	οὗτός
156352	ἐστιν	ἐστιν
156353	ὁ	ὁ
156354	ἀντίχριστος	ἀντίχριστος,
156355	ὁ	ὁ
156356	ἀρνούμενος	ἀρνούμενος
156357	τὸν	τὸν
156358	Πατέρα	Πατέρα
156359	καὶ	καὶ
156360	τὸν	τὸν
156361	Υἱόν	Υἱόν.
156366	πᾶς	πᾶς
156367	ὁ	ὁ
156368	ἀρνούμενος	ἀρνούμενος
156369	τὸν	τὸν
156370	Υἱὸν	Υἱὸν
156371	οὐδὲ	οὐδὲ
156372	τὸν	τὸν
156373	Πατέρα	Πατέρα
156374	ἔχει	ἔχει·
156375	ὁ	ὁ
156376	ὁμολογῶν	ὁμολογῶν
156377	τὸν	τὸν
156378	Υἱὸν	Υἱὸν
156379	καὶ	καὶ
156380	τὸν	τὸν
156381	Πατέρα	Πατέρα
156382	ἔχει	ἔχει.
156387	Ὑμεῖς	Ὑμεῖς
156388	ὃ	ὃ
156389	ἠκούσατε	ἠκούσατε
156390	ἀπ᾽	ἀπ᾽
156391	ἀρχῆς	ἀρχῆς,
156392	ἐν	ἐν
156393	ὑμῖν	ὑμῖν
156394	μενέτω	μενέτω.
156395	ἐὰν	ἐὰν
156396	ἐν	ἐν
156397	ὑμῖν	ὑμῖν
156398	μείνῃ	μείνῃ
156399	ὃ	ὃ
156400	ἀπ᾽	ἀπ᾽
156401	ἀρχῆς	ἀρχῆς
156402	ἠκούσατε	ἠκούσατε,
156403	καὶ	καὶ
156404	ὑμεῖς	ὑμεῖς
156405	ἐν	ἐν
156406	τῷ	τῷ
156407	Υἱῷ	Υἱῷ
156408	καὶ	καὶ
156409	ἐν	ἐν
156410	τῷ	τῷ
156411	Πατρὶ	Πατρὶ
156412	μενεῖτε	μενεῖτε.
156417	καὶ	καὶ
156418	αὕτη	αὕτη
156419	ἐστὶν	ἐστὶν
156420	ἡ	ἡ
156421	ἐπαγγελία	ἐπαγγελία
156422	ἣν	ἣν
156423	αὐτὸς	αὐτὸς
156424	ἐπηγγείλατο	ἐπηγγείλατο
156425	ἡμῖν	ἡμῖν,
156426	τὴν	τὴν
156427	ζωὴν	ζωὴν
156428	τὴν	τὴν
156429	αἰώνιον	αἰώνιον.
156434	Ταῦτα	Ταῦτα
156435	ἔγραψα	ἔγραψα
156436	ὑμῖν	ὑμῖν
156437	περὶ	περὶ
156438	τῶν	τῶν
156439	πλανώντων	πλανώντων
156440	ὑμᾶς	ὑμᾶς.
156445	καὶ	καὶ
156446	ὑμεῖς	ὑμεῖς
156447	τὸ	τὸ
156448	χρῖσμα	χρῖσμα
156449	ὃ	ὃ
156450	ἐλάβετε	ἐλάβετε
156451	ἀπ᾽	ἀπ᾽
156452	αὐτοῦ	αὐτοῦ
156453	μένει	μένει
156454	ἐν	ἐν
156455	ὑμῖν	ὑμῖν,
156456	καὶ	καὶ
156457	οὐ	οὐ
156458	χρείαν	χρείαν
156459	ἔχετε	ἔχετε
156460	ἵνα	ἵνα
156461	τις	τις
156462	διδάσκῃ	διδάσκῃ
156463	ὑμᾶς	ὑμᾶς·
156464	ἀλλ᾽	ἀλλ᾽
156465	ὡς	ὡς
156466	τὸ	τὸ
156467	αὐτοῦ	αὐτοῦ
156468	χρῖσμα	χρῖσμα
156469	διδάσκει	διδάσκει
156470	ὑμᾶς	ὑμᾶς
156471	περὶ	περὶ
156472	πάντων	πάντων,
156473	καὶ	καὶ
156474	ἀληθές	ἀληθές
156475	ἐστιν	ἐστιν
156476	καὶ	καὶ
156477	οὐκ	οὐκ
156478	ἔστιν	ἔστιν
156479	ψεῦδος	ψεῦδος,
156480	καὶ	καὶ
156481	καθὼς	καθὼς
156482	ἐδίδαξεν	ἐδίδαξεν
156483	ὑμᾶς	ὑμᾶς,
156484	μένετε	μένετε
156485	ἐν	ἐν
156486	αὐτῷ	αὐτῷ.
156491	Καὶ	Καὶ
156492	νῦν	νῦν,
156493	τεκνία	τεκνία,
156494	μένετε	μένετε
156495	ἐν	ἐν
156496	αὐτῷ	αὐτῷ,
156497	ἵνα	ἵνα
156498	ἐὰν	ἐὰν
156499	φανερωθῇ	φανερωθῇ
156500	σχῶμεν	σχῶμεν
156501	παρρησίαν	παρρησίαν
156502	καὶ	καὶ
156503	μὴ	μὴ
156504	αἰσχυνθῶμεν	αἰσχυνθῶμεν
156505	ἀπ᾽	ἀπ᾽
156506	αὐτοῦ	αὐτοῦ
156507	ἐν	ἐν
156508	τῇ	τῇ
156509	παρουσίᾳ	παρουσίᾳ
156510	αὐτοῦ	αὐτοῦ.
156515	Ἐὰν	Ἐὰν
156516	εἰδῆτε	εἰδῆτε
156517	ὅτι	ὅτι
156518	δίκαιός	δίκαιός
156519	ἐστιν	ἐστιν,
156520	γινώσκετε	γινώσκετε
156521	ὅτι	ὅτι
156522	καὶ	καὶ
156523	πᾶς	πᾶς
156524	ὁ	ὁ
156525	ποιῶν	ποιῶν
156526	τὴν	τὴν
156527	δικαιοσύνην	δικαιοσύνην
156528	ἐξ	ἐξ
156529	αὐτοῦ	αὐτοῦ
156530	γεγέννηται	γεγέννηται.
156535	Ἴδετε	Ἴδετε
156536	ποταπὴν	ποταπὴν
156537	ἀγάπην	ἀγάπην
156538	δέδωκεν	δέδωκεν
156539	ἡμῖν	ἡμῖν
156540	ὁ	ὁ
156541	Πατὴρ	Πατὴρ
156542	ἵνα	ἵνα
156543	τέκνα	τέκνα
156544	Θεοῦ	Θεοῦ
156545	κληθῶμεν	κληθῶμεν,
156546	καὶ	καὶ
156547	ἐσμέν	ἐσμέν.
156548	διὰ	διὰ
156549	τοῦτο	τοῦτο
156550	ὁ	ὁ
156551	κόσμος	κόσμος
156552	οὐ	οὐ
156553	γινώσκει	γινώσκει
156554	ἡμᾶς	ἡμᾶς,
156555	ὅτι	ὅτι
156556	οὐκ	οὐκ
156557	ἔγνω	ἔγνω
156558	αὐτόν	αὐτόν.
156563	Ἀγαπητοί	Ἀγαπητοί,
156564	νῦν	νῦν
156565	τέκνα	τέκνα
156566	Θεοῦ	Θεοῦ
156567	ἐσμεν	ἐσμεν,
156568	καὶ	καὶ
156569	οὔπω	οὔπω
156570	ἐφανερώθη	ἐφανερώθη
156571	τί	τί
156572	ἐσόμεθα	ἐσόμεθα.
156573	οἴδαμεν	οἴδαμεν
156574	ὅτι	ὅτι
156575	ἐὰν	ἐὰν
156576	φανερωθῇ	φανερωθῇ
156577	ὅμοιοι	ὅμοιοι
156578	αὐτῷ	αὐτῷ
156579	ἐσόμεθα	ἐσόμεθα,
156580	ὅτι	ὅτι
156581	ὀψόμεθα	ὀψόμεθα
156582	αὐτὸν	αὐτὸν
156583	καθώς	καθώς
156584	ἐστιν	ἐστιν.
156589	καὶ	καὶ
156590	πᾶς	πᾶς
156591	ὁ	ὁ
156592	ἔχων	ἔχων
156593	τὴν	τὴν
156594	ἐλπίδα	ἐλπίδα
156595	ταύτην	ταύτην
156596	ἐπ᾽	ἐπ᾽
156597	αὐτῷ	αὐτῷ
156598	ἁγνίζει	ἁγνίζει
156599	ἑαυτὸν	ἑαυτὸν
156600	καθὼς	καθὼς
156601	ἐκεῖνος	ἐκεῖνος
156602	ἁγνός	ἁγνός
156603	ἐστιν	ἐστιν.
156608	Πᾶς	Πᾶς
156609	ὁ	ὁ
156610	ποιῶν	ποιῶν
156611	τὴν	τὴν
156612	ἁμαρτίαν	ἁμαρτίαν
156613	καὶ	καὶ
156614	τὴν	τὴν
156615	ἀνομίαν	ἀνομίαν
156616	ποιεῖ	ποιεῖ,
156617	καὶ	καὶ
156618	ἡ	ἡ
156619	ἁμαρτία	ἁμαρτία
156620	ἐστὶν	ἐστὶν
156621	ἡ	ἡ
156622	ἀνομία	ἀνομία.
156627	καὶ	καὶ
156628	οἴδατε	οἴδατε
156629	ὅτι	ὅτι
156630	ἐκεῖνος	ἐκεῖνος
156631	ἐφανερώθη	ἐφανερώθη
156632	ἵνα	ἵνα
156633	τὰς	τὰς
156634	ἁμαρτίας	ἁμαρτίας
156635	ἄρῃ	ἄρῃ,
156636	καὶ	καὶ
156637	ἁμαρτία	ἁμαρτία
156638	ἐν	ἐν
156639	αὐτῷ	αὐτῷ
156640	οὐκ	οὐκ
156641	ἔστιν	ἔστιν.
156646	πᾶς	πᾶς
156647	ὁ	ὁ
156648	ἐν	ἐν
156649	αὐτῷ	αὐτῷ
156650	μένων	μένων
156651	οὐχ	οὐχ
156652	ἁμαρτάνει	ἁμαρτάνει·
156653	πᾶς	πᾶς
156654	ὁ	ὁ
156655	ἁμαρτάνων	ἁμαρτάνων
156656	οὐχ	οὐχ
156657	ἑώρακεν	ἑώρακεν
156658	αὐτὸν	αὐτὸν
156659	οὐδὲ	οὐδὲ
156660	ἔγνωκεν	ἔγνωκεν
156661	αὐτόν	αὐτόν.
156666	Τεκνία	Τεκνία,
156667	μηδεὶς	μηδεὶς
156668	πλανάτω	πλανάτω
156669	ὑμᾶς	ὑμᾶς·
156670	ὁ	ὁ
156671	ποιῶν	ποιῶν
156672	τὴν	τὴν
156673	δικαιοσύνην	δικαιοσύνην
156674	δίκαιός	δίκαιός
156675	ἐστιν	ἐστιν,
156676	καθὼς	καθὼς
156677	ἐκεῖνος	ἐκεῖνος
156678	δίκαιός	δίκαιός
156679	ἐστιν	ἐστιν·
156684	ὁ	ὁ
156685	ποιῶν	ποιῶν
156686	τὴν	τὴν
156687	ἁμαρτίαν	ἁμαρτίαν
156688	ἐκ	ἐκ
156689	τοῦ	τοῦ
156690	διαβόλου	διαβόλου
156691	ἐστίν	ἐστίν,
156692	ὅτι	ὅτι
156693	ἀπ᾽	ἀπ᾽
156694	ἀρχῆς	ἀρχῆς
156695	ὁ	ὁ
156696	διάβολος	διάβολος
156697	ἁμαρτάνει	ἁμαρτάνει.
156698	εἰς	εἰς
156699	τοῦτο	τοῦτο
156700	ἐφανερώθη	ἐφανερώθη
156701	ὁ	ὁ
156702	Υἱὸς	Υἱὸς
156703	τοῦ	τοῦ
156704	Θεοῦ	Θεοῦ,
156705	ἵνα	ἵνα
156706	λύσῃ	λύσῃ
156707	τὰ	τὰ
156708	ἔργα	ἔργα
156709	τοῦ	τοῦ
156710	διαβόλου	διαβόλου.
156715	Πᾶς	Πᾶς
156716	ὁ	ὁ
156717	γεγεννημένος	γεγεννημένος
156718	ἐκ	ἐκ
156719	τοῦ	τοῦ
156720	Θεοῦ	Θεοῦ
156721	ἁμαρτίαν	ἁμαρτίαν
156722	οὐ	οὐ
156723	ποιεῖ	ποιεῖ,
156724	ὅτι	ὅτι
156725	σπέρμα	σπέρμα
156726	αὐτοῦ	αὐτοῦ
156727	ἐν	ἐν
156728	αὐτῷ	αὐτῷ
156729	μένει	μένει·
156730	καὶ	καὶ
156731	οὐ	οὐ
156732	δύναται	δύναται
156733	ἁμαρτάνειν	ἁμαρτάνειν,
156734	ὅτι	ὅτι
156735	ἐκ	ἐκ
156736	τοῦ	τοῦ
156737	Θεοῦ	Θεοῦ
156738	γεγέννηται	γεγέννηται.
156743	ἐν	ἐν
156744	τούτῳ	τούτῳ
156745	φανερά	φανερά
156746	ἐστιν	ἐστιν
156747	τὰ	τὰ
156748	τέκνα	τέκνα
156749	τοῦ	τοῦ
156750	Θεοῦ	Θεοῦ
156751	καὶ	καὶ
156752	τὰ	τὰ
156753	τέκνα	τέκνα
156754	τοῦ	τοῦ
156755	διαβόλου	διαβόλου·
156756	πᾶς	πᾶς
156757	ὁ	ὁ
156758	μὴ	μὴ
156759	ποιῶν	ποιῶν
156760	δικαιοσύνην	δικαιοσύνην
156761	οὐκ	οὐκ
156762	ἔστιν	ἔστιν
156763	ἐκ	ἐκ
156764	τοῦ	τοῦ
156765	Θεοῦ	Θεοῦ,
156766	καὶ	καὶ
156767	ὁ	ὁ
156768	μὴ	μὴ
156769	ἀγαπῶν	ἀγαπῶν
156770	τὸν	τὸν
156771	ἀδελφὸν	ἀδελφὸν
156772	αὐτοῦ	αὐτοῦ.
156777	Ὅτι	Ὅτι
156778	αὕτη	αὕτη
156779	ἐστὶν	ἐστὶν
156780	ἡ	ἡ
156781	ἀγγελία	ἀγγελία
156782	ἣν	ἣν
156783	ἠκούσατε	ἠκούσατε
156784	ἀπ᾽	ἀπ᾽
156785	ἀρχῆς	ἀρχῆς,
156786	ἵνα	ἵνα
156787	ἀγαπῶμεν	ἀγαπῶμεν
156788	ἀλλήλους	ἀλλήλους·
156793	οὐ	οὐ
156794	καθὼς	καθὼς
156795	Κάϊν	Κάϊν
156796	ἐκ	ἐκ
156797	τοῦ	τοῦ
156798	πονηροῦ	πονηροῦ
156799	ἦν	ἦν
156800	καὶ	καὶ
156801	ἔσφαξεν	ἔσφαξεν
156802	τὸν	τὸν
156803	ἀδελφὸν	ἀδελφὸν
156804	αὐτοῦ	αὐτοῦ·
156805	καὶ	καὶ
156806	χάριν	χάριν
156807	τίνος	τίνος
156808	ἔσφαξεν	ἔσφαξεν
156809	αὐτόν	αὐτόν;
156810	ὅτι	ὅτι
156811	τὰ	τὰ
156812	ἔργα	ἔργα
156813	αὐτοῦ	αὐτοῦ
156814	πονηρὰ	πονηρὰ
156815	ἦν	ἦν,
156816	τὰ	τὰ
156817	δὲ	δὲ
156818	τοῦ	τοῦ
156819	ἀδελφοῦ	ἀδελφοῦ
156820	αὐτοῦ	αὐτοῦ
156821	δίκαια	δίκαια.
156826	καὶ	＊
156827	Μὴ	Μὴ
156828	θαυμάζετε	θαυμάζετε,
156829	ἀδελφοί	ἀδελφοί,
156830	εἰ	εἰ
156831	μισεῖ	μισεῖ
156832	ὑμᾶς	ὑμᾶς
156833	ὁ	ὁ
156834	κόσμος	κόσμος.
156839	Ἡμεῖς	Ἡμεῖς
156840	οἴδαμεν	οἴδαμεν
156841	ὅτι	ὅτι
156842	μεταβεβήκαμεν	μεταβεβήκαμεν
156843	ἐκ	ἐκ
156844	τοῦ	τοῦ
156845	θανάτου	θανάτου
156846	εἰς	εἰς
156847	τὴν	τὴν
156848	ζωήν	ζωήν,
156849	ὅτι	ὅτι
156850	ἀγαπῶμεν	ἀγαπῶμεν
156851	τοὺς	τοὺς
156852	ἀδελφούς	ἀδελφούς·
156853	ὁ	ὁ
156854	μὴ	μὴ
156855	ἀγαπῶν	ἀγαπῶν
156856	μένει	μένει
156857	ἐν	ἐν
156858	τῷ	τῷ
156859	θανάτῳ	θανάτῳ.
156864	πᾶς	πᾶς
156865	ὁ	ὁ
156866	μισῶν	μισῶν
156867	τὸν	τὸν
156868	ἀδελφὸν	ἀδελφὸν
156869	αὐτοῦ	αὐτοῦ
156870	ἀνθρωποκτόνος	ἀνθρωποκτόνος
156871	ἐστίν	ἐστίν,
156872	καὶ	καὶ
156873	οἴδατε	οἴδατε
156874	ὅτι	ὅτι
156875	πᾶς	πᾶς
156876	ἀνθρωποκτόνος	ἀνθρωποκτόνος
156877	οὐκ	οὐκ
156878	ἔχει	ἔχει
156879	ζωὴν	ζωὴν
156880	αἰώνιον	αἰώνιον
156881	ἐν	ἐν
156882	αὐτῷ	αὐτῷ
156883	μένουσαν	μένουσαν.
156888	Ἐν	Ἐν
156889	τούτῳ	τούτῳ
156890	ἐγνώκαμεν	ἐγνώκαμεν
156891	τὴν	τὴν
156892	ἀγάπην	ἀγάπην,
156893	ὅτι	ὅτι
156894	ἐκεῖνος	ἐκεῖνος
156895	ὑπὲρ	ὑπὲρ
156896	ἡμῶν	ἡμῶν
156897	τὴν	τὴν
156898	ψυχὴν	ψυχὴν
156899	αὐτοῦ	αὐτοῦ
156900	ἔθηκεν	ἔθηκεν·
156901	καὶ	καὶ
156902	ἡμεῖς	ἡμεῖς
156903	ὀφείλομεν	ὀφείλομεν
