40	13	15	26	13	15	31	<reference osisRef="MAT.13.15!26-MAT.13.15!31" type="OT quotes" label="" verse="MAT 13:15" ><grk>καὶ τῇ καρδίᾳ συνῶσιν καὶ ἐπιστρέψωσιν</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	32	13	15	34	<reference osisRef="MAT.13.15!32-MAT.13.15!34" type="OT quotes" label="" verse="MAT 13:15" ><grk>καὶ ἰάσομαι αὐτούς</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	35	9	13	35	14	<reference osisRef="MAT.13.35!9-MAT.13.35!14" type="OT quotes" label="" verse="MAT 13:35" ><grk>ἀνοίξω ἐν παραβολαῖς τὸ στόμα μου</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	35	15	13	35	18	<reference osisRef="MAT.13.35!15-MAT.13.35!18" type="OT quotes" label="" verse="MAT 13:35" ><grk>ἐρεύξομαι κεκρυμμένα ἀπὸ καταβολῆς</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	4	5	15	4	10	<reference osisRef="MAT.15.4!5-MAT.15.4!10" type="OT quotes" label="" verse="MAT 15:4" ><grk>τίμα τὸν πατέρα καὶ τὴν μητέρα</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	4	12	15	4	18	<reference osisRef="MAT.15.4!12-MAT.15.4!18" type="OT quotes" label="" verse="MAT 15:4" ><grk>ὁ κακολογῶν πατέρα ἢ μητέρα θανάτῳ τελευτάτω</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	8	1	15	8	7	<reference osisRef="MAT.15.8!1-MAT.15.8!7" type="OT quotes" label="" verse="MAT 15:8" ><grk>ὁ λαὸς οὗτος τοῖς χείλεσίν με τιμᾷ</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	8	8	15	8	15	<reference osisRef="MAT.15.8!8-MAT.15.8!15" type="OT quotes" label="" verse="MAT 15:8" ><grk>ἡ δὲ καρδία αὐτῶν πόρρω ἀπέχει ἀπ’ ἐμοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	9	1	15	9	4	<reference osisRef="MAT.15.9!1-MAT.15.9!4" type="OT quotes" label="" verse="MAT 15:9" ><grk>μάτην δὲ σέβονταί με</grk></reference>「OT quotes｜Old Testament quotations.」
40	15	9	5	15	9	8	<reference osisRef="MAT.15.9!5-MAT.15.9!8" type="OT quotes" label="" verse="MAT 15:9" ><grk>διδάσκοντες διδασκαλίας ἐντάλματα ἀνθρώπων</grk></reference>「OT quotes｜Old Testament quotations.」
40	18	16	13	18	16	21	<reference osisRef="MAT.18.16!13-MAT.18.16!21" type="OT quotes" label="" verse="MAT 18:16" ><grk>ἐπὶ στόματος δύο μαρτύρων ἢ τριῶν σταθῇ πᾶν ῥῆμα</grk></reference>「OT quotes｜Old Testament quotations.」
40	19	4	12	19	4	16	<reference osisRef="MAT.19.4!12-MAT.19.4!16" type="OT quotes" label="" verse="MAT 19:4" ><grk>ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς</grk></reference>「OT quotes｜Old Testament quotations.」
40	19	5	3	19	5	23	<reference osisRef="MAT.19.5!3-MAT.19.5!23" type="OT quotes" label="" verse="MAT 19:5" ><grk>ἕνεκα τούτου καταλείψει ἄνθρωπος τὸν πατέρα καὶ τὴν μητέρα καὶ κολληθήσεται τῇ γυναικὶ αὐτοῦ καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν</grk></reference>「OT quotes｜Old Testament quotations.」
40	19	7	7	19	7	12	<reference osisRef="MAT.19.7!7-MAT.19.7!12" type="OT quotes" label="" verse="MAT 19:7" ><grk>δοῦναι βιβλίον ἀποστασίου καὶ ἀπολῦσαι αὐτήν</grk></reference>「OT quotes｜Old Testament quotations.」
