FEATURESsort1	OGNTsort	NA27id
065338	065338	44.2.5!4
065339	065339	44.2.5!5
065340	065340	44.2.5!6
065341	065341	44.2.5!7
065342	065342	44.2.5!8
065343	065343	44.2.5!9
065344	065344	44.2.5!10
065345	065345	44.2.5!11
065346	065346	44.2.5!12
065347	065347	44.2.5!13
065348	065348	44.2.5!14
065349	065349	44.2.5!15
065350	065350	44.2.6!1
065351	065351	44.2.6!2
065352	065352	44.2.6!3
065353	065353	44.2.6!4
065354	065354	44.2.6!5
065355	065355	44.2.6!6
065356	065356	44.2.6!7
065357	065357	44.2.6!8
065358	065358	44.2.6!9
065359	065359	44.2.6!10
065360	065360	44.2.6!11
065361	065361	44.2.6!12
065362	065362	44.2.6!13
065363	065363	44.2.6!14
065364	065364	44.2.6!15
065365	065365	44.2.6!16
065366	065366	44.2.6!17
065367	065367	44.2.6!18
065368	065368	44.2.6!19
065369	065369	44.2.7!1
065370	065370	44.2.7!2
065371	065371	44.2.7!3
065372	065372	44.2.7!4
065373	065373	44.2.7!5
065374	065374	44.2.7!6
065375	065375	44.2.7!7
065376	065376	44.2.7!8
065377	065377	44.2.7!9
065378	065378	44.2.7!10
065379	065379	44.2.7!11
065380	065380	44.2.7!12
065381	065381	44.2.7!13
065382	065382	44.2.8!1
065383	065383	44.2.8!2
065384	065384	44.2.8!3
065385	065385	44.2.8!4
065386	065386	44.2.8!5
065387	065387	44.2.8!6
065388	065388	44.2.8!7
065389	065389	44.2.8!8
065390	065390	44.2.8!9
065391	065391	44.2.8!10
065392	065392	44.2.8!11
065393	065393	44.2.8!12
065394	065394	44.2.9!1
065395	065395	44.2.9!2
065396	065396	44.2.9!3
065397	065397	44.2.9!4
065398	065398	44.2.9!5
065399	065399	44.2.9!6
065400	065400	44.2.9!7
065401	065401	44.2.9!8
065402	065402	44.2.9!9
065403	065403	44.2.9!10
065404	065404	44.2.9!11
065405	065405	44.2.9!12
065406	065406	44.2.9!13
065407	065407	44.2.9!14
065408	065408	44.2.9!15
065409	065409	44.2.9!16
065410	065410	44.2.9!17
065411	065411	44.2.9!18
065412	065412	44.2.10!1
065413	065413	44.2.10!2
065414	065414	44.2.10!3
065415	065415	44.2.10!4
065416	065416	44.2.10!5
065417	065417	44.2.10!6
065418	065418	44.2.10!7
065419	065419	44.2.10!8
065420	065420	44.2.10!9
065421	065421	44.2.10!10
065422	065422	44.2.10!11
065423	065423	44.2.10!12
065424	065424	44.2.10!13
065425	065425	44.2.10!14
065426	065426	44.2.10!15
065427	065427	44.2.10!16
065428	065428	44.2.10!17
065429	065429	44.2.11!1
065430	065430	44.2.11!2
065431	065431	44.2.11!3
065432	065432	44.2.11!4
065433	065433	44.2.11!5
065434	065434	44.2.11!6
065435	065435	44.2.11!7
065436	065436	44.2.11!8
065437	065437	44.2.11!9
065438	065438	44.2.11!10
065439	065439	44.2.11!11
065440	065440	44.2.11!12
065441	065441	44.2.11!13
065442	065442	44.2.11!14
065443	065443	44.2.11!15
065444	065444	44.2.11!16
065445	065445	44.2.11!17
065446	065446	44.2.12!1
065447	065447	44.2.12!2
065448	065448	44.2.12!3
065449	065449	44.2.12!4
065450	065450	44.2.12!5
065451	065451	44.2.12!6
065452	065452	44.2.12!7
065453	065453	44.2.12!8
065454	065454	44.2.12!9
065455	065455	44.2.12!10
065456	065456	44.2.12!11
065457	065457	44.2.12!12
065458	065458	44.2.12!13
065459	065459	44.2.13!1
065460	065460	44.2.13!2
065461	065461	44.2.13!3
065462	065462	44.2.13!4
065463	065463	44.2.13!5
065464	065464	44.2.13!6
065465	065465	44.2.13!7
065466	065466	44.2.13!8
065467	065467	44.2.14!1
065468	065468	44.2.14!2
065469	065469	44.2.14!3
065470	065470	44.2.14!4
065471	065471	44.2.14!5
065472	065472	44.2.14!6
065473	065473	44.2.14!7
065474	065474	44.2.14!8
065475	065475	44.2.14!9
065476	065476	44.2.14!10
065477	065477	44.2.14!11
065478	065478	44.2.14!12
065479	065479	44.2.14!13
065480	065480	44.2.14!14
065481	065481	44.2.14!15
065482	065482	44.2.14!16
065483	065483	44.2.14!17
065484	065484	44.2.14!18
065485	065485	44.2.14!19
065486	065486	44.2.14!20
065487	065487	44.2.14!21
065488	065488	44.2.14!22
065489	065489	44.2.14!23
065490	065490	44.2.14!24
065491	065491	44.2.14!25
065492	065492	44.2.14!26
065493	065493	44.2.14!27
065494	065494	44.2.14!28
065495	065495	44.2.14!29
065496	065496	44.2.14!30
065497	065497	44.2.15!1
065498	065498	44.2.15!2
065499	065499	44.2.15!3
065500	065500	44.2.15!4
065501	065501	44.2.15!5
065502	065502	44.2.15!6
065503	065503	44.2.15!7
065504	065504	44.2.15!8
065505	065505	44.2.15!9
065506	065506	44.2.15!10
065507	065507	44.2.15!11
065508	065508	44.2.15!12
065509	065509	44.2.15!13
065510	065510	44.2.16!1
065511	065511	44.2.16!2
065512	065512	44.2.16!3
065513	065513	44.2.16!4
065514	065514	44.2.16!5
065515	065515	44.2.16!6
065516	065516	44.2.16!7
065517	065517	44.2.16!8
065518	065518	44.2.16!9
065519	065519	44.2.17!1
065520	065520	44.2.17!2
065521	065521	44.2.17!3
065522	065522	44.2.17!4
065523	065523	44.2.17!5
065524	065524	44.2.17!6
065525	065525	44.2.17!7
065526	065526	44.2.17!8
065527	065527	44.2.17!9
065528	065528	44.2.17!10
065529	065529	44.2.17!11
065530	065530	44.2.17!12
065531	065531	44.2.17!13
065532	065532	44.2.17!14
065533	065533	44.2.17!15
065534	065534	44.2.17!16
065535	065535	44.2.17!17
065536	065536	44.2.17!18
065537	065537	44.2.17!19
065538	065538	44.2.17!20
065539	065539	44.2.17!21
065540	065540	44.2.17!22
065541	065541	44.2.17!23
065542	065542	44.2.17!24
065543	065543	44.2.17!25
065544	065544	44.2.17!26
065545	065545	44.2.17!27
065546	065546	44.2.17!28
065547	065547	44.2.17!29
065548	065548	44.2.17!30
065549	065549	44.2.17!31
065550	065550	44.2.17!32
065551	065551	44.2.17!33
065552	065552	44.2.17!34
065553	065553	44.2.17!35
065554	065554	44.2.17!36
065555	065555	44.2.17!37
065556	065556	44.2.17!38
065557	065557	44.2.18!1
065558	065558	44.2.18!2
065559	065559	44.2.18!3
065560	065560	44.2.18!4
065561	065561	44.2.18!5
065562	065562	44.2.18!6
065563	065563	44.2.18!7
065564	065564	44.2.18!8
065565	065565	44.2.18!9
065566	065566	44.2.18!10
065567	065567	44.2.18!11
065568	065568	44.2.18!12
065569	065569	44.2.18!13
065570	065570	44.2.18!14
065571	065571	44.2.18!15
065572	065572	44.2.18!16
065573	065573	44.2.18!17
065574	065574	44.2.18!18
065575	065575	44.2.18!19
065576	065576	44.2.18!20
065577	065577	44.2.18!21
065578	065578	44.2.18!22
065579	065579	44.2.19!1
065580	065580	44.2.19!2
065581	065581	44.2.19!3
065582	065582	44.2.19!4
065583	065583	44.2.19!5
065584	065584	44.2.19!6
065585	065585	44.2.19!7
065586	065586	44.2.19!8
065587	065587	44.2.19!9
065588	065588	44.2.19!10
065589	065589	44.2.19!11
065590	065590	44.2.19!12
065591	065591	44.2.19!13
065592	065592	44.2.19!14
065593	065593	44.2.19!15
065594	065594	44.2.19!16
065595	065595	44.2.19!17
065596	065596	44.2.19!18
065597	065597	44.2.19!19
065598	065598	44.2.20!1
065599	065599	44.2.20!2
065600	065600	44.2.20!3
065601	065601	44.2.20!4
065602	065602	44.2.20!5
065603	065603	44.2.20!6
065604	065604	44.2.20!7
065605	065605	44.2.20!8
065606	065606	44.2.20!9
065607	065607	44.2.20!10
065608	065608	44.2.20!11
065609	065609	44.2.20!12
065610	065610	44.2.20!13
065611	065611	44.2.20!14
065612	065612	44.2.20!15
065613	065613	44.2.20!16
065614	065614	44.2.20!17
065615	065615	44.2.20!18
065616	065616	44.2.21!1
065617	065617	44.2.21!2
065618	065618	44.2.21!3
065619	065619	44.2.21!4
065620	065620	44.2.21!5
065621	065621	44.2.21!6
065622	065622	44.2.21!7
065623	065623	44.2.21!8
065624	065624	44.2.21!9
065625	065625	44.2.21!10
065626	065626	44.2.22!1
065627	065627	44.2.22!2
065628	065628	44.2.22!3
065629	065629	44.2.22!4
065630	065630	44.2.22!5
065631	065631	44.2.22!6
065632	065632	44.2.22!7
065633	065633	44.2.22!8
065634	065634	44.2.22!9
065635	065635	44.2.22!10
065636	065636	44.2.22!11
065637	065637	44.2.22!12
065638	065638	44.2.22!13
065639	065639	44.2.22!14
065640	065640	44.2.22!15
065641	065641	44.2.22!16
065642	065642	44.2.22!17
065643	065643	44.2.22!18
065644	065644	44.2.22!19
065645	065645	44.2.22!20
065646	065646	44.2.22!21
065647	065647	44.2.22!22
065648	065648	44.2.22!23
065649	065649	44.2.22!24
065650	065650	44.2.22!25
065651	065651	44.2.22!26
065652	065652	44.2.22!27
065653	065653	44.2.22!28
065654	065654	44.2.22!29
065655	065655	44.2.22!30
065656	065656	44.2.22!31
065657	065657	44.2.22!32
065658	065658	44.2.22!33
065659	065659	44.2.23!1
065660	065660	44.2.23!2
065661	065661	44.2.23!3
065662	065662	44.2.23!4
065663	065663	44.2.23!5
065664	065664	44.2.23!6
065665	065665	44.2.23!7
065666	065666	44.2.23!8
065667	065667	44.2.23!9
065668	065668	44.2.23!10
065669	065669	44.2.23!11
065670	065670	44.2.23!12
065671	065671	44.2.23!13
065672	065672	44.2.23!14
065673	065673	44.2.24!1
065674	065674	44.2.24!2
065675	065675	44.2.24!3
065676	065676	44.2.24!4
065677	065677	44.2.24!5
065678	065678	44.2.24!6
065679	065679	44.2.24!7
065680	065680	44.2.24!8
065681	065681	44.2.24!9
065682	065682	44.2.24!10
065683	065683	44.2.24!11
065684	065684	44.2.24!12
065685	065685	44.2.24!13
065686	065686	44.2.24!14
065687	065687	44.2.24!15
065688	065688	44.2.24!16
065689	065689	44.2.24!17
065690	065690	44.2.25!1
065691	065691	44.2.25!2
065692	065692	44.2.25!3
065693	065693	44.2.25!4
065694	065694	44.2.25!5
065695	065695	44.2.25!6
065696	065696	44.2.25!7
065697	065697	44.2.25!8
065698	065698	44.2.25!9
065699	065699	44.2.25!10
065700	065700	44.2.25!11
065701	065701	44.2.25!12
065702	065702	44.2.25!13
065703	065703	44.2.25!14
065704	065704	44.2.25!15
065705	065705	44.2.25!16
065706	065706	44.2.25!17
065707	065707	44.2.25!18
065708	065708	44.2.25!19
065709	065709	44.2.25!20
065710	065710	44.2.26!1
065711	065711	44.2.26!2
065712	065712	44.2.26!3
065713	065713	44.2.26!4
065714	065714	44.2.26!5
065715	065715	44.2.26!6
065716	065716	44.2.26!7
065717	065717	44.2.26!8
065718	065718	44.2.26!9
065719	065719	44.2.26!10
065720	065720	44.2.26!11
065721	065721	44.2.26!12
065722	065722	44.2.26!13
065723	065723	44.2.26!14
065724	065724	44.2.26!15
065725	065725	44.2.26!16
065726	065726	44.2.26!17
065727	065727	44.2.26!18
065728	065728	44.2.26!19
065729	065729	44.2.26!20
065730	065730	44.2.27!1
065731	065731	44.2.27!2
065732	065732	44.2.27!3
065733	065733	44.2.27!4
065734	065734	44.2.27!5
065735	065735	44.2.27!6
065736	065736	44.2.27!7
065737	065737	44.2.27!8
065738	065738	44.2.27!9
065739	065739	44.2.27!10
065740	065740	44.2.27!11
065741	065741	44.2.27!12
065742	065742	44.2.27!13
065743	065743	44.2.27!14
065744	065744	44.2.27!15
065745	065745	44.2.28!1
065746	065746	44.2.28!2
065747	065747	44.2.28!3
065748	065748	44.2.28!4
065749	065749	44.2.28!5
065750	065750	44.2.28!6
065751	065751	44.2.28!7
065752	065752	44.2.28!8
065753	065753	44.2.28!9
065754	065754	44.2.28!10
065755	065755	44.2.28!11
065756	065756	44.2.29!1
065757	065757	44.2.29!2
065758	065758	44.2.29!3
065759	065759	44.2.29!4
065760	065760	44.2.29!5
065761	065761	44.2.29!6
065762	065762	44.2.29!7
065763	065763	44.2.29!8
065764	065764	44.2.29!9
065765	065765	44.2.29!10
065766	065766	44.2.29!11
065767	065767	44.2.29!12
065768	065768	44.2.29!13
065769	065769	44.2.29!14
065770	065770	44.2.29!15
065771	065771	44.2.29!16
065772	065772	44.2.29!17
065773	065773	44.2.29!18
065774	065774	44.2.29!19
065775	065775	44.2.29!20
065776	065776	44.2.29!21
065777	065777	44.2.29!22
065778	065778	44.2.29!23
065779	065779	44.2.29!24
065780	065780	44.2.29!25
065781	065781	44.2.29!26
065782	065782	44.2.29!27
065783	065783	44.2.29!28
065784	065784	44.2.30!1
065785	065785	44.2.30!2
065786	065786	44.2.30!3
065787	065787	44.2.30!4
065788	065788	44.2.30!5
065789	065789	44.2.30!6
065790	065790	44.2.30!7
065791	065791	44.2.30!8
065792	065792	44.2.30!9
065793	065793	44.2.30!10
065794	065794	44.2.30!11
065795	065795	44.2.30!12
065796	065796	44.2.30!13
065797	065797	44.2.30!14
065798	065798	44.2.30!15
065799	065799	44.2.30!16
065800	065800	44.2.30!17
065801	065801	44.2.30!18
065802	065802	44.2.30!19
065803	065803	44.2.30!20
065804	065804	44.2.30!21
065805	065805	44.2.31!1
065806	065806	44.2.31!2
065807	065807	44.2.31!3
065808	065808	44.2.31!4
065809	065809	44.2.31!5
065810	065810	44.2.31!6
065811	065811	44.2.31!7
065812	065812	44.2.31!8
065813	065813	44.2.31!9
065814	065814	44.2.31!10
065815	065815	44.2.31!11
065816	065816	44.2.31!12
065817	065817	44.2.31!13
065818	065818	44.2.31!14
065819	065819	44.2.31!15
065820	065820	44.2.31!16
065821	065821	44.2.31!17
065822	065822	44.2.31!18
065823	065823	44.2.32!1
065824	065824	44.2.32!2
065825	065825	44.2.32!3
065826	065826	44.2.32!4
065827	065827	44.2.32!5
065828	065828	44.2.32!6
065829	065829	44.2.32!7
065830	065830	44.2.32!8
065831	065831	44.2.32!9
065832	065832	44.2.32!10
065833	065833	44.2.32!11
065834	065834	44.2.33!1
065835	065835	44.2.33!2
065836	065836	44.2.33!3
065837	065837	44.2.33!4
065838	065838	44.2.33!5
065839	065839	44.2.33!6
065840	065840	44.2.33!7
065841	065841	44.2.33!8
065842	065842	44.2.33!9
065843	065843	44.2.33!10
065844	065844	44.2.33!11
065845	065845	44.2.33!12
065846	065846	44.2.33!13
065847	065847	44.2.33!14
065848	065848	44.2.33!15
065849	065849	44.2.33!16
065850	065850	44.2.33!17
065851	065851	44.2.33!18
065852	065852	44.2.33!19
065853	065853	44.2.33!20
065854	065854	44.2.33!21
065855	065855	44.2.33!22
065856	065856	44.2.33!23
065857	065857	44.2.33!24
065858	065858	44.2.33!25
065859	065859	44.2.34!1
065860	065860	44.2.34!2
065861	065861	44.2.34!3
065862	065862	44.2.34!4
065863	065863	44.2.34!5
065864	065864	44.2.34!6
065865	065865	44.2.34!7
065866	065866	44.2.34!8
065867	065867	44.2.34!9
065868	065868	44.2.34!10
065869	065869	44.2.34!11
065870	065870	44.2.34!12
065871	065871	44.2.34!13
065872	065872	44.2.34!14
065873	065873	44.2.34!15
065874	065874	44.2.34!16
065875	065875	44.2.34!17
065876	065876	44.2.34!18
065877	065877	44.2.34!19
065878	065878	44.2.34!20
065879	065879	44.2.35!1
065880	065880	44.2.35!2
065881	065881	44.2.35!3
065882	065882	44.2.35!4
065883	065883	44.2.35!5
065884	065884	44.2.35!6
065885	065885	44.2.35!7
065886	065886	44.2.35!8
065887	065887	44.2.35!9
065888	065888	44.2.35!10
065889	065889	44.2.36!1
065890	065890	44.2.36!2
065891	065891	44.2.36!3
065892	065892	44.2.36!4
065893	065893	44.2.36!5
065894	065894	44.2.36!6
065895	065895	44.2.36!7
065896	065896	44.2.36!8
065897	065897	44.2.36!9
065898	065898	44.2.36!10
065899	065899	44.2.36!11
065900	065900	44.2.36!12
065901	065901	44.2.36!13
065902	065902	44.2.36!14
065903	065903	44.2.36!15
065904	065904	44.2.36!16
065905	065905	44.2.36!17
065906	065906	44.2.36!18
065907	065907	44.2.36!19
065908	065908	44.2.36!20
065909	065909	44.2.36!21
065910	065910	44.2.37!1
065911	065911	44.2.37!2
065912	065912	44.2.37!3
065913	065913	44.2.37!4
065914	065914	44.2.37!5
065915	065915	44.2.37!6
065916	065916	44.2.37!7
065917	065917	44.2.37!8
065918	065918	44.2.37!9
065919	065919	44.2.37!10
065920	065920	44.2.37!11
065921	065921	44.2.37!12
065922	065922	44.2.37!13
065923	065923	44.2.37!14
065924	065924	44.2.37!15
065925	065925	44.2.37!16
065926	065926	44.2.37!17
065927	065927	44.2.37!18
065928	065928	44.2.38!1
065929	065929	44.2.38!2
065930	065930	44.2.38!3
065931	065931	44.2.38!4
065932	065932	44.2.38!5
065933	065933	44.2.38!6
065934	065934	44.2.38!7
065935	065935	44.2.38!8
065936	065936	44.2.38!9
065937	065937	44.2.38!10
065938	065938	44.2.38!11
065939	065939	44.2.38!12
065940	065940	44.2.38!13
065941	065941	44.2.38!14
065942	065942	44.2.38!15
065943	065943	44.2.38!16
065944	065944	44.2.38!17
065945	065945	44.2.38!18
065946	065946	44.2.38!19
065947	065947	44.2.38!20
065948	065948	44.2.38!21
065949	065949	44.2.38!22
065950	065950	44.2.38!23
065951	065951	44.2.38!24
065952	065952	44.2.38!25
065953	065953	44.2.38!26
065954	065954	44.2.38!27
065955	065955	44.2.39!1
065956	065956	44.2.39!2
065957	065957	44.2.39!3
065958	065958	44.2.39!4
065959	065959	44.2.39!5
065960	065960	44.2.39!6
065961	065961	44.2.39!7
065962	065962	44.2.39!8
065963	065963	44.2.39!9
065964	065964	44.2.39!10
065965	065965	44.2.39!11
065966	065966	44.2.39!12
065967	065967	44.2.39!13
065968	065968	44.2.39!14
065969	065969	44.2.39!15
065970	065970	44.2.39!16
065971	065971	44.2.39!17
065972	065972	44.2.39!18
065973	065973	44.2.39!19
065974	065974	44.2.39!20
065975	065975	44.2.39!21
065976	065976	44.2.40!1
065977	065977	44.2.40!2
065978	065978	44.2.40!3
065979	065979	44.2.40!4
065980	065980	44.2.40!5
065981	065981	44.2.40!6
065982	065982	44.2.40!7
065983	065983	44.2.40!8
065984	065984	44.2.40!9
065985	065985	44.2.40!10
065986	065986	44.2.40!11
065987	065987	44.2.40!12
065988	065988	44.2.40!13
065989	065989	44.2.40!14
065990	065990	44.2.40!15
065991	065991	44.2.40!16
065992	065992	44.2.41!1
065993	065993	44.2.41!2
065994	065994	44.2.41!3
065995	065995	44.2.41!4
065996	065996	44.2.41!5
065997	065997	44.2.41!6
065998	065998	44.2.41!7
065999	065999	44.2.41!8
066000	066000	44.2.41!9
066001	066001	44.2.41!10
066002	066002	44.2.41!11
066003	066003	44.2.41!12
066004	066004	44.2.41!13
066005	066005	44.2.41!14
066006	066006	44.2.41!15
066007	066007	44.2.41!16
066008	066008	44.2.41!17
066009	066009	44.2.42!1
066010	066010	44.2.42!2
066011	066011	44.2.42!3
066012	066012	44.2.42!4
066013	066013	44.2.42!5
066014	066014	44.2.42!6
066015	066015	44.2.42!7
066016	066016	44.2.42!8
066017	066017	44.2.42!9
066018	066018	44.2.42!10
066019	066019	44.2.42!11
066020	066020	44.2.42!12
066021	066021	44.2.42!13
066022	066022	44.2.42!14
066023	066023	44.2.42!15
066024	066024	44.2.42!16
066025	066025	44.2.42!17
066026	066026	44.2.43!1
066027	066027	44.2.43!2
066028	066028	44.2.43!3
066029	066029	44.2.43!4
066030	066030	44.2.43!5
066031	066031	44.2.43!6
066032	066032	44.2.43!7
066033	066033	44.2.43!8
066034	066034	44.2.43!9
066035	066035	44.2.43!10
066036	066036	44.2.43!11
066037	066037	44.2.43!12
066038	066038	44.2.43!13
066039	066039	44.2.43!14
066040	066040	44.2.44!1
066041	066041	44.2.44!2
066042	066042	44.2.44!3
066043	066043	44.2.44!4
066044	066044	44.2.44!5
066045	066045	44.2.44!6
066046	066046	44.2.44!7
066047	066047	44.2.44!8
066048	066048	44.2.44!9
066049	066049	44.2.44!10
066050	066050	44.2.44!11
066051	066051	44.2.44!12
066052	066052	44.2.45!1
066053	066053	44.2.45!2
066054	066054	44.2.45!3
066055	066055	44.2.45!4
066056	066056	44.2.45!5
066057	066057	44.2.45!6
066058	066058	44.2.45!7
066059	066059	44.2.45!8
066060	066060	44.2.45!9
066061	066061	44.2.45!10
066062	066062	44.2.45!11
066063	066063	44.2.45!12
066064	066064	44.2.45!13
066065	066065	44.2.45!14
066066	066066	44.2.45!15
066067	066067	44.2.45!16
066068	066068	44.2.46!1
066069	066069	44.2.46!2
066070	066070	44.2.46!3
066071	066071	44.2.46!4
066072	066072	44.2.46!5
066073	066073	44.2.46!6
066074	066074	44.2.46!7
066075	066075	44.2.46!8
066076	066076	44.2.46!9
066077	066077	44.2.46!10
066078	066078	44.2.46!11
066079	066079	44.2.46!12
066080	066080	44.2.46!13
066081	066081	44.2.46!14
066082	066082	44.2.46!15
066083	066083	44.2.46!16
066084	066084	44.2.46!17
066085	066085	44.2.46!18
066086	066086	44.2.46!19
066087	066087	44.2.46!20
066088	066088	44.2.47!1
066089	066089	44.2.47!2
066090	066090	44.2.47!3
066091	066091	44.2.47!4
066092	066092	44.2.47!5
066093	066093	44.2.47!6
066094	066094	44.2.47!7
066095	066095	44.2.47!8
066096	066096	44.2.47!9
066097	066097	44.2.47!10
066098	066098	44.2.47!11
066099	066099	44.2.47!12
066100	066100	44.2.47!13
066101	066101	44.2.47!14
066102	066102	44.2.47!15
066103	066103	44.2.47!16
066104	066104	44.2.47!17
066105	066105	44.2.47!18
066106	066106	44.2.47!19
066107	066107	44.2.47!20
066108	066108	44.2.47!21
066109	066109	44.3.1!1
066110	066110	44.3.1!2
066111	066111	44.3.1!3
066112	066112	44.3.1!4
066113	066113	44.3.1!5
066114	066114	44.3.1!6
066115	066115	44.3.1!7
066116	066116	44.3.1!8
066117	066117	44.3.1!9
066118	066118	44.3.1!10
066119	066119	44.3.1!11
066120	066120	44.3.1!12
066121	066121	44.3.1!13
066122	066122	44.3.1!14
066123	066123	44.3.1!15
066124	066124	44.3.2!1
066125	066125	44.3.2!2
066126	066126	44.3.2!3
066127	066127	44.3.2!4
066128	066128	44.3.2!5
066129	066129	44.3.2!6
066130	066130	44.3.2!7
066131	066131	44.3.2!8
066132	066132	44.3.2!9
066133	066133	44.3.2!10
066134	066134	44.3.2!11
066135	066135	44.3.2!12
066136	066136	44.3.2!13
066137	066137	44.3.2!14
066138	066138	44.3.2!15
066139	066139	44.3.2!16
066140	066140	44.3.2!17
066141	066141	44.3.2!18
066142	066142	44.3.2!19
066143	066143	44.3.2!20
066144	066144	44.3.2!21
066145	066145	44.3.2!22
066146	066146	44.3.2!23
066147	066147	44.3.2!24
066148	066148	44.3.2!25
066149	066149	44.3.2!26
066150	066150	44.3.2!27
066151	066151	44.3.2!28
066152	066152	44.3.2!29
066153	066153	44.3.2!30
066154	066154	44.3.2!31
066155	066155	44.3.3!1
066156	066156	44.3.3!2
066157	066157	44.3.3!3
066158	066158	44.3.3!4
066159	066159	44.3.3!5
066160	066160	44.3.3!6
066161	066161	44.3.3!7
066162	066162	44.3.3!8
066163	066163	44.3.3!9
066164	066164	44.3.3!10
066165	066165	44.3.3!11
066166	066166	44.3.3!12
066167	066167	44.3.3!13
066168	066168	44.3.4!1
066169	066169	44.3.4!2
066170	066170	44.3.4!3
066171	066171	44.3.4!4
066172	066172	44.3.4!5
066173	066173	44.3.4!6
066174	066174	44.3.4!7
066175	066175	44.3.4!8
