OGNTsort	book	chapter	verse	〈StrongNo｜AlternateStrongNo〉
000225	40	1	15	〈G3588｜〉
000226	40	1	15	〈G3157｜〉
000227	40	1	15	〈G3157｜〉
000228	40	1	15	〈G1161｜〉
000229	40	1	15	〈G1080｜〉
000230	40	1	15	〈G3588｜〉
000231	40	1	15	〈G2384｜〉
000232	40	1	16	〈G2384｜〉
000233	40	1	16	〈G1161｜〉
000234	40	1	16	〈G1080｜〉
000235	40	1	16	〈G3588｜〉
000236	40	1	16	〈G2501｜〉
000237	40	1	16	〈G3588｜〉
000238	40	1	16	〈G435｜〉
000239	40	1	16	〈G3137｜〉
000240	40	1	16	〈G1537｜〉
000241	40	1	16	〈G3739｜〉
000242	40	1	16	〈G1080｜〉
000243	40	1	16	〈G2424｜〉
000244	40	1	16	〈G3588｜〉
000245	40	1	16	〈G3004｜〉
000246	40	1	16	〈G5547｜〉
000247	40	1	17	〈G3956｜〉
000248	40	1	17	〈G3767｜〉
000249	40	1	17	〈G3588｜〉
000250	40	1	17	〈G1074｜〉
000251	40	1	17	〈G575｜〉
000252	40	1	17	〈G11｜〉
000253	40	1	17	〈G2193｜〉
000254	40	1	17	〈G1138｜〉
000255	40	1	17	〈G1074｜〉
000256	40	1	17	〈G1180｜〉
000257	40	1	17	〈G2532｜〉
000258	40	1	17	〈G575｜〉
000259	40	1	17	〈G1138｜〉
000260	40	1	17	〈G2193｜〉
000261	40	1	17	〈G3588｜〉
000262	40	1	17	〈G3350｜〉
000263	40	1	17	〈G897｜〉
000264	40	1	17	〈G1074｜〉
000265	40	1	17	〈G1180｜〉
000266	40	1	17	〈G2532｜〉
000267	40	1	17	〈G575｜〉
000268	40	1	17	〈G3588｜〉
000269	40	1	17	〈G3350｜〉
000270	40	1	17	〈G897｜〉
000271	40	1	17	〈G2193｜〉
000272	40	1	17	〈G3588｜〉
000273	40	1	17	〈G5547｜〉
000274	40	1	17	〈G1074｜〉
000275	40	1	17	〈G1180｜〉
000276	40	1	18	〈G3588｜〉
000277	40	1	18	〈G1161｜〉
000278	40	1	18	〈G2424｜〉
000279	40	1	18	〈G5547｜〉
000280	40	1	18	〈G3588｜〉
000281	40	1	18	〈G1078｜〉
000282	40	1	18	〈G3779｜〉
000283	40	1	18	〈G1510｜〉
000284	40	1	18	〈G3423｜〉
000285	40	1	18	〈G3588｜〉
000286	40	1	18	〈G3384｜〉
000287	40	1	18	〈G846｜〉
000288	40	1	18	〈G3137｜〉
000289	40	1	18	〈G3588｜〉
000290	40	1	18	〈G2501｜〉
000291	40	1	18	〈G4250｜〉
000292	40	1	18	〈G2228｜〉
000293	40	1	18	〈G4905｜〉
000294	40	1	18	〈G846｜〉
000295	40	1	18	〈G2147｜〉
000296	40	1	18	〈G1722｜〉
000297	40	1	18	〈G1064｜〉
000298	40	1	18	〈G2192｜〉
000299	40	1	18	〈G1537｜〉
000300	40	1	18	〈G4151｜〉
000301	40	1	18	〈G40｜〉
000302	40	1	19	〈G2501｜〉
000303	40	1	19	〈G1161｜〉
000304	40	1	19	〈G3588｜〉
000305	40	1	19	〈G435｜〉
000306	40	1	19	〈G846｜〉
000307	40	1	19	〈G1342｜〉
000308	40	1	19	〈G1510｜〉
000309	40	1	19	〈G2532｜〉
000310	40	1	19	〈G3361｜〉
000311	40	1	19	〈G2309｜〉
000312	40	1	19	〈G846｜〉
000313	40	1	19	〈G1165｜〉
000314	40	1	19	〈G1014｜〉
000315	40	1	19	〈G2977｜〉
000316	40	1	19	〈G630｜〉
000317	40	1	19	〈G846｜〉
000318	40	1	20	〈G3778｜〉
000319	40	1	20	〈G1161｜〉
000320	40	1	20	〈G846｜〉
000321	40	1	20	〈G1760｜〉
000322	40	1	20	〈G2400｜〉
000323	40	1	20	〈G32｜〉
000324	40	1	20	〈G2962｜〉
000325	40	1	20	〈G2596｜〉
000326	40	1	20	〈G3677｜〉
000327	40	1	20	〈G5316｜〉
000328	40	1	20	〈G846｜〉
000329	40	1	20	〈G3004｜〉
000330	40	1	20	〈G2501｜〉
000331	40	1	20	〈G5207｜〉
000332	40	1	20	〈G1138｜〉
000333	40	1	20	〈G3361｜〉
000334	40	1	20	〈G5399｜〉
000335	40	1	20	〈G3880｜〉
000336	40	1	20	〈G3137｜〉
000337	40	1	20	〈G3588｜〉
000338	40	1	20	〈G1135｜〉
000339	40	1	20	〈G4771｜〉
000340	40	1	20	〈G3588｜〉
000341	40	1	20	〈G1063｜〉
000342	40	1	20	〈G1722｜〉
000343	40	1	20	〈G846｜〉
000344	40	1	20	〈G1080｜〉
000345	40	1	20	〈G1537｜〉
000346	40	1	20	〈G4151｜〉
000347	40	1	20	〈G1510｜〉
000348	40	1	20	〈G40｜〉
000349	40	1	21	〈G5088｜〉
000350	40	1	21	〈G1161｜〉
000351	40	1	21	〈G5207｜〉
000352	40	1	21	〈G2532｜〉
000353	40	1	21	〈G2564｜〉
000354	40	1	21	〈G3588｜〉
000355	40	1	21	〈G3686｜〉
000356	40	1	21	〈G846｜〉
000357	40	1	21	〈G2424｜〉
000358	40	1	21	〈G846｜〉
000359	40	1	21	〈G1063｜〉
000360	40	1	21	〈G4982｜〉
000361	40	1	21	〈G3588｜〉
000362	40	1	21	〈G2992｜〉
000363	40	1	21	〈G846｜〉
000364	40	1	21	〈G575｜〉
000365	40	1	21	〈G3588｜〉
000366	40	1	21	〈G266｜〉
000367	40	1	21	〈G846｜〉
000368	40	1	22	〈G3778｜〉
000369	40	1	22	〈G1161｜〉
000370	40	1	22	〈G3650｜〉
000371	40	1	22	〈G1096｜〉
000372	40	1	22	〈G2443｜〉
000373	40	1	22	〈G4137｜〉
000374	40	1	22	〈G3588｜〉
000375	40	1	22	〈G2036｜G2046〉
000376	40	1	22	〈G5259｜〉
000377	40	1	22	〈G2962｜〉
000378	40	1	22	〈G1223｜〉
000379	40	1	22	〈G3588｜〉
000380	40	1	22	〈G4396｜〉
000381	40	1	22	〈G3004｜〉
000382	40	1	23	〈G2400｜〉
000383	40	1	23	〈G3588｜〉
000384	40	1	23	〈G3933｜〉
000385	40	1	23	〈G1722｜〉
000386	40	1	23	〈G1064｜〉
000387	40	1	23	〈G2192｜〉
000388	40	1	23	〈G2532｜〉
000389	40	1	23	〈G5088｜〉
000390	40	1	23	〈G5207｜〉
000391	40	1	23	〈G2532｜〉
000392	40	1	23	〈G2564｜〉
000393	40	1	23	〈G3588｜〉
000394	40	1	23	〈G3686｜〉
000395	40	1	23	〈G846｜〉
000396	40	1	23	〈G1694｜〉
000397	40	1	23	〈G3739｜〉
000398	40	1	23	〈G1510｜〉
000399	40	1	23	〈G3177｜〉
000400	40	1	23	〈G3326｜〉
000401	40	1	23	〈G1473｜〉
000402	40	1	23	〈G3588｜〉
000403	40	1	23	〈G2316｜〉
000404	40	1	24	〈G1453｜〉
000405	40	1	24	〈G1161｜〉
000406	40	1	24	〈G3588｜〉
000407	40	1	24	〈G2501｜〉
000408	40	1	24	〈G575｜〉
000409	40	1	24	〈G3588｜〉
000410	40	1	24	〈G5258｜〉
000411	40	1	24	〈G4160｜〉
000412	40	1	24	〈G5613｜〉
000413	40	1	24	〈G4367｜〉
000414	40	1	24	〈G846｜〉
000415	40	1	24	〈G3588｜〉
000416	40	1	24	〈G32｜〉
000417	40	1	24	〈G2962｜〉
000418	40	1	24	〈G2532｜〉
000419	40	1	24	〈G3880｜〉
000420	40	1	24	〈G3588｜〉
000421	40	1	24	〈G1135｜〉
000422	40	1	24	〈G846｜〉
000423	40	1	25	〈G2532｜〉
000424	40	1	25	〈G3756｜〉
000425	40	1	25	〈G1097｜〉
000426	40	1	25	〈G846｜〉
000427	40	1	25	〈G2193｜〉
000428	40	1	25	〈G3739｜〉
000429	40	1	25	〈G5088｜〉
000430	40	1	25	〈G5207｜〉
000431	40	1	25	〈G2532｜〉
000432	40	1	25	〈G2564｜〉
000433	40	1	25	〈G3588｜〉
000434	40	1	25	〈G3686｜〉
000435	40	1	25	〈G846｜〉
000436	40	1	25	〈G2424｜〉
000437	40	2	1	〈G3588｜〉
000438	40	2	1	〈G1161｜〉
000439	40	2	1	〈G2424｜〉
000440	40	2	1	〈G1080｜〉
000441	40	2	1	〈G1722｜〉
000442	40	2	1	〈G965｜〉
000443	40	2	1	〈G3588｜〉
000444	40	2	1	〈G2449｜〉
000445	40	2	1	〈G1722｜〉
000446	40	2	1	〈G2250｜〉
000447	40	2	1	〈G2264｜〉
000448	40	2	1	〈G3588｜〉
000449	40	2	1	〈G935｜〉
000450	40	2	1	〈G2400｜〉
000451	40	2	1	〈G3097｜〉
000452	40	2	1	〈G575｜〉
000453	40	2	1	〈G395｜〉
000454	40	2	1	〈G3854｜〉
000455	40	2	1	〈G1519｜〉
000456	40	2	1	〈G2414｜〉
000457	40	2	2	〈G3004｜〉
000458	40	2	2	〈G4226｜〉
000459	40	2	2	〈G1510｜〉
000460	40	2	2	〈G3588｜〉
000461	40	2	2	〈G5088｜〉
000462	40	2	2	〈G935｜〉
000463	40	2	2	〈G3588｜〉
000464	40	2	2	〈G2453｜〉
000465	40	2	2	〈G1492｜G3708〉
000466	40	2	2	〈G1063｜〉
000467	40	2	2	〈G846｜〉
000468	40	2	2	〈G3588｜〉
000469	40	2	2	〈G792｜〉
000470	40	2	2	〈G1722｜〉
000471	40	2	2	〈G3588｜〉
000472	40	2	2	〈G395｜〉
000473	40	2	2	〈G2532｜〉
000474	40	2	2	〈G2064｜〉
000475	40	2	2	〈G4352｜〉
000476	40	2	2	〈G846｜〉
000477	40	2	3	〈G191｜〉
000478	40	2	3	〈G1161｜〉
000479	40	2	3	〈G3588｜〉
000480	40	2	3	〈G935｜〉
000481	40	2	3	〈G2264｜〉
000482	40	2	3	〈G5015｜〉
000483	40	2	3	〈G2532｜〉
000484	40	2	3	〈G3956｜〉
000485	40	2	3	〈G2414｜〉
000486	40	2	3	〈G3326｜〉
000487	40	2	3	〈G846｜〉
000488	40	2	4	〈G2532｜〉
000489	40	2	4	〈G4863｜〉
000490	40	2	4	〈G3956｜〉
000491	40	2	4	〈G3588｜〉
000492	40	2	4	〈G749｜〉
000493	40	2	4	〈G2532｜〉
000494	40	2	4	〈G1122｜〉
000495	40	2	4	〈G3588｜〉
000496	40	2	4	〈G2992｜〉
000497	40	2	4	〈G4441｜〉
000498	40	2	4	〈G3844｜〉
000499	40	2	4	〈G846｜〉
000500	40	2	4	〈G4226｜〉
000501	40	2	4	〈G3588｜〉
000502	40	2	4	〈G5547｜〉
000503	40	2	4	〈G1080｜〉
000504	40	2	5	〈G3588｜〉
000505	40	2	5	〈G1161｜〉
000506	40	2	5	〈G2036｜〉
000507	40	2	5	〈G846｜〉
000508	40	2	5	〈G1722｜〉
000509	40	2	5	〈G965｜〉
000510	40	2	5	〈G3588｜〉
000511	40	2	5	〈G2449｜〉
000512	40	2	5	〈G3779｜〉
000513	40	2	5	〈G1063｜〉
000514	40	2	5	〈G1125｜〉
000515	40	2	5	〈G1223｜〉
000516	40	2	5	〈G3588｜〉
000517	40	2	5	〈G4396｜〉
000518	40	2	6	〈G2532｜〉
000519	40	2	6	〈G4771｜〉
000520	40	2	6	〈G965｜〉
000521	40	2	6	〈G1093｜〉
000522	40	2	6	〈G2448｜〉
000523	40	2	6	〈G3760｜〉
000524	40	2	6	〈G1646｜〉
000525	40	2	6	〈G1510｜〉
000526	40	2	6	〈G1722｜〉
000527	40	2	6	〈G3588｜〉
000528	40	2	6	〈G2232｜〉
000529	40	2	6	〈G2448｜〉
000530	40	2	6	〈G1537｜〉
000531	40	2	6	〈G4771｜〉
000532	40	2	6	〈G1063｜〉
000533	40	2	6	〈G1831｜〉
000534	40	2	6	〈G2233｜〉
000535	40	2	6	〈G3748｜〉
000536	40	2	6	〈G4165｜〉
000537	40	2	6	〈G3588｜〉
000538	40	2	6	〈G2992｜〉
000539	40	2	6	〈G1473｜〉
000540	40	2	6	〈G3588｜〉
000541	40	2	6	〈G2474｜〉
000542	40	2	7	〈G5119｜〉
000543	40	2	7	〈G2264｜〉
000544	40	2	7	〈G2977｜〉
000545	40	2	7	〈G2564｜〉
000546	40	2	7	〈G3588｜〉
000547	40	2	7	〈G3097｜〉
000548	40	2	7	〈G198｜〉
000549	40	2	7	〈G3844｜〉
000550	40	2	7	〈G846｜〉
000551	40	2	7	〈G3588｜〉
000552	40	2	7	〈G5550｜〉
000553	40	2	7	〈G3588｜〉
000554	40	2	7	〈G5316｜〉
000555	40	2	7	〈G792｜〉
000556	40	2	8	〈G2532｜〉
000557	40	2	8	〈G3992｜〉
000558	40	2	8	〈G846｜〉
000559	40	2	8	〈G1519｜〉
000560	40	2	8	〈G965｜〉
000561	40	2	8	〈G2036｜〉
000562	40	2	8	〈G4198｜〉
000563	40	2	8	〈G1833｜〉
000564	40	2	8	〈G199｜〉
000565	40	2	8	〈G4012｜〉
000566	40	2	8	〈G3588｜〉
000567	40	2	8	〈G3813｜〉
000568	40	2	8	〈G1875｜〉
000569	40	2	8	〈G1161｜〉
000570	40	2	8	〈G2147｜〉
000571	40	2	8	〈G518｜〉
000572	40	2	8	〈G1473｜〉
000573	40	2	8	〈G3704｜〉
000574	40	2	8	〈G2504｜〉
000575	40	2	8	〈G2064｜〉
000576	40	2	8	〈G4352｜〉
000577	40	2	8	〈G846｜〉
000578	40	2	9	〈G3588｜〉
000579	40	2	9	〈G1161｜〉
000580	40	2	9	〈G191｜〉
000581	40	2	9	〈G3588｜〉
000582	40	2	9	〈G935｜〉
000583	40	2	9	〈G4198｜〉
000584	40	2	9	〈G2532｜〉
000585	40	2	9	〈G2400｜〉
000586	40	2	9	〈G3588｜〉
000587	40	2	9	〈G792｜〉
000588	40	2	9	〈G3739｜〉
000589	40	2	9	〈G1492｜G3708〉
000590	40	2	9	〈G1722｜〉
000591	40	2	9	〈G3588｜〉
000592	40	2	9	〈G395｜〉
000593	40	2	9	〈G4254｜〉
000594	40	2	9	〈G846｜〉
000595	40	2	9	〈G2193｜〉
000596	40	2	9	〈G2064｜〉
000597	40	2	9	〈G2476｜〉
000598	40	2	9	〈G1883｜〉
000599	40	2	9	〈G3757｜〉
000600	40	2	9	〈G1510｜〉
000601	40	2	9	〈G3588｜〉
000602	40	2	9	〈G3813｜〉
000603	40	2	10	〈G1492｜G3708〉
000604	40	2	10	〈G1161｜〉
000605	40	2	10	〈G3588｜〉
000606	40	2	10	〈G792｜〉
000607	40	2	10	〈G5463｜〉
000608	40	2	10	〈G5479｜〉
000609	40	2	10	〈G3173｜〉
000610	40	2	10	〈G4970｜〉
000611	40	2	11	〈G2532｜〉
000612	40	2	11	〈G2064｜〉
000613	40	2	11	〈G1519｜〉
000614	40	2	11	〈G3588｜〉
000615	40	2	11	〈G3614｜〉
000616	40	2	11	〈G1492｜G3708〉
000617	40	2	11	〈G3588｜〉
000618	40	2	11	〈G3813｜〉
000619	40	2	11	〈G3326｜〉
000620	40	2	11	〈G3137｜〉
000621	40	2	11	〈G3588｜〉
000622	40	2	11	〈G3384｜〉
000623	40	2	11	〈G846｜〉
000624	40	2	11	〈G2532｜〉
000625	40	2	11	〈G4098｜〉
000626	40	2	11	〈G4352｜〉
000627	40	2	11	〈G846｜〉
000628	40	2	11	〈G2532｜〉
000629	40	2	11	〈G455｜〉
000630	40	2	11	〈G3588｜〉
000631	40	2	11	〈G2344｜〉
000632	40	2	11	〈G846｜〉
000633	40	2	11	〈G4374｜〉
000634	40	2	11	〈G846｜〉
000635	40	2	11	〈G1435｜〉
000636	40	2	11	〈G5557｜〉
000637	40	2	11	〈G2532｜〉
000638	40	2	11	〈G3030｜〉
000639	40	2	11	〈G2532｜〉
000640	40	2	11	〈G4666｜〉
000641	40	2	12	〈G2532｜〉
000642	40	2	12	〈G5537｜〉
000643	40	2	12	〈G2596｜〉
000644	40	2	12	〈G3677｜〉
000645	40	2	12	〈G3361｜〉
000646	40	2	12	〈G344｜〉
000647	40	2	12	〈G4314｜〉
000648	40	2	12	〈G2264｜〉
000649	40	2	12	〈G1223｜〉
000650	40	2	12	〈G243｜〉
000651	40	2	12	〈G3598｜〉
000652	40	2	12	〈G402｜〉
000653	40	2	12	〈G1519｜〉
000654	40	2	12	〈G3588｜〉
000655	40	2	12	〈G5561｜〉
000656	40	2	12	〈G846｜〉
000657	40	2	13	〈G402｜〉
000658	40	2	13	〈G1161｜〉
000659	40	2	13	〈G846｜〉
000660	40	2	13	〈G2400｜〉
000661	40	2	13	〈G32｜〉
000662	40	2	13	〈G2962｜〉
000663	40	2	13	〈G5316｜〉
000664	40	2	13	〈G2596｜〉
000665	40	2	13	〈G3677｜〉
000666	40	2	13	〈G3588｜〉
000667	40	2	13	〈G2501｜〉
000668	40	2	13	〈G3004｜〉
000669	40	2	13	〈G1453｜〉
000670	40	2	13	〈G3880｜〉
000671	40	2	13	〈G3588｜〉
000672	40	2	13	〈G3813｜〉
000673	40	2	13	〈G2532｜〉
000674	40	2	13	〈G3588｜〉
000675	40	2	13	〈G3384｜〉
000676	40	2	13	〈G846｜〉
000677	40	2	13	〈G2532｜〉
000678	40	2	13	〈G5343｜〉
000679	40	2	13	〈G1519｜〉
000680	40	2	13	〈G125｜〉
000681	40	2	13	〈G2532｜〉
000682	40	2	13	〈G1510｜〉
000683	40	2	13	〈G1563｜〉
000684	40	2	13	〈G2193｜〉
000685	40	2	13	〈G302｜〉
000686	40	2	13	〈G2036｜〉
000687	40	2	13	〈G4771｜〉
000688	40	2	13	〈G3195｜〉
000689	40	2	13	〈G1063｜〉
000690	40	2	13	〈G2264｜〉
000691	40	2	13	〈G2212｜〉
000692	40	2	13	〈G3588｜〉
000693	40	2	13	〈G3813｜〉
000694	40	2	13	〈G3588｜〉
000695	40	2	13	〈G622｜〉
000696	40	2	13	〈G846｜〉
000697	40	2	14	〈G3588｜〉
000698	40	2	14	〈G1161｜〉
000699	40	2	14	〈G1453｜〉
000700	40	2	14	〈G3880｜〉
000701	40	2	14	〈G3588｜〉
000702	40	2	14	〈G3813｜〉
000703	40	2	14	〈G2532｜〉
000704	40	2	14	〈G3588｜〉
000705	40	2	14	〈G3384｜〉
000706	40	2	14	〈G846｜〉
000707	40	2	14	〈G3571｜〉
000708	40	2	14	〈G2532｜〉
000709	40	2	14	〈G402｜〉
000710	40	2	14	〈G1519｜〉
000711	40	2	14	〈G125｜〉
000712	40	2	15	〈G2532｜〉
000713	40	2	15	〈G1510｜〉
000714	40	2	15	〈G1563｜〉
000715	40	2	15	〈G2193｜〉
000716	40	2	15	〈G3588｜〉
000717	40	2	15	〈G5054｜〉
000718	40	2	15	〈G2264｜〉
000719	40	2	15	〈G2443｜〉
000720	40	2	15	〈G4137｜〉
000721	40	2	15	〈G3588｜〉
000722	40	2	15	〈G2036｜G2046〉
000723	40	2	15	〈G5259｜〉
000724	40	2	15	〈G2962｜〉
000725	40	2	15	〈G1223｜〉
000726	40	2	15	〈G3588｜〉
000727	40	2	15	〈G4396｜〉
000728	40	2	15	〈G3004｜〉
000729	40	2	15	〈G1537｜〉
000730	40	2	15	〈G125｜〉
000731	40	2	15	〈G2564｜〉
000732	40	2	15	〈G3588｜〉
000733	40	2	15	〈G5207｜〉
000734	40	2	15	〈G1473｜〉
000735	40	2	16	〈G5119｜〉
000736	40	2	16	〈G2264｜〉
000737	40	2	16	〈G1492｜G3708〉
000738	40	2	16	〈G3754｜〉
000739	40	2	16	〈G1702｜〉
000740	40	2	16	〈G5259｜〉
000741	40	2	16	〈G3588｜〉
000742	40	2	16	〈G3097｜〉
000743	40	2	16	〈G2373｜〉
000744	40	2	16	〈G3029｜〉
000745	40	2	16	〈G2532｜〉
000746	40	2	16	〈G649｜〉
000747	40	2	16	〈G337｜〉
000748	40	2	16	〈G3956｜〉
000749	40	2	16	〈G3588｜〉
000750	40	2	16	〈G3816｜〉
000751	40	2	16	〈G3588｜〉
000752	40	2	16	〈G1722｜〉
000753	40	2	16	〈G965｜〉
000754	40	2	16	〈G2532｜〉
000755	40	2	16	〈G1722｜〉
000756	40	2	16	〈G3956｜〉
000757	40	2	16	〈G3588｜〉
000758	40	2	16	〈G3725｜〉
000759	40	2	16	〈G846｜〉
000760	40	2	16	〈G575｜〉
000761	40	2	16	〈G1332｜〉
000762	40	2	16	〈G2532｜〉
000763	40	2	16	〈G6053｜G2736〉
000764	40	2	16	〈G2596｜〉
000765	40	2	16	〈G3588｜〉
000766	40	2	16	〈G5550｜〉
000767	40	2	16	〈G3739｜〉
000768	40	2	16	〈G198｜〉
000769	40	2	16	〈G3844｜〉
000770	40	2	16	〈G3588｜〉
000771	40	2	16	〈G3097｜〉
000772	40	2	17	〈G5119｜〉
000773	40	2	17	〈G4137｜〉
000774	40	2	17	〈G3588｜〉
000775	40	2	17	〈G2036｜G2046〉
000776	40	2	17	〈G1223｜〉
000777	40	2	17	〈G2408｜〉
000778	40	2	17	〈G3588｜〉
000779	40	2	17	〈G4396｜〉
000780	40	2	17	〈G3004｜〉
000781	40	2	18	〈G5456｜〉
000782	40	2	18	〈G1722｜〉
000783	40	2	18	〈G4471｜〉
000784	40	2	18	〈G191｜〉
000785	40	2	18	〈G2805｜〉
000786	40	2	18	〈G2532｜〉
000787	40	2	18	〈G3602｜〉
000788	40	2	18	〈G4183｜〉
000789	40	2	18	〈G4478｜〉
000790	40	2	18	〈G2799｜〉
000791	40	2	18	〈G3588｜〉
000792	40	2	18	〈G5043｜〉
000793	40	2	18	〈G846｜〉
000794	40	2	18	〈G2532｜〉
000795	40	2	18	〈G3756｜〉
000796	40	2	18	〈G2309｜〉
000797	40	2	18	〈G3870｜〉
000798	40	2	18	〈G3754｜〉
000799	40	2	18	〈G3756｜〉
000800	40	2	18	〈G1510｜〉
000801	40	2	19	〈G5053｜〉
000802	40	2	19	〈G1161｜〉
000803	40	2	19	〈G3588｜〉
000804	40	2	19	〈G2264｜〉
000805	40	2	19	〈G2400｜〉
000806	40	2	19	〈G32｜〉
000807	40	2	19	〈G2962｜〉
000808	40	2	19	〈G5316｜〉
000809	40	2	19	〈G2596｜〉
000810	40	2	19	〈G3677｜〉
000811	40	2	19	〈G3588｜〉
000812	40	2	19	〈G2501｜〉
000813	40	2	19	〈G1722｜〉
000814	40	2	19	〈G125｜〉
000815	40	2	20	〈G3004｜〉
000816	40	2	20	〈G1453｜〉
000817	40	2	20	〈G3880｜〉
000818	40	2	20	〈G3588｜〉
000819	40	2	20	〈G3813｜〉
000820	40	2	20	〈G2532｜〉
000821	40	2	20	〈G3588｜〉
000822	40	2	20	〈G3384｜〉
000823	40	2	20	〈G846｜〉
000824	40	2	20	〈G2532｜〉
000825	40	2	20	〈G4198｜〉
000826	40	2	20	〈G1519｜〉
000827	40	2	20	〈G1093｜〉
000828	40	2	20	〈G2474｜〉
000829	40	2	20	〈G2348｜〉
000830	40	2	20	〈G1063｜〉
000831	40	2	20	〈G3588｜〉
000832	40	2	20	〈G2212｜〉
000833	40	2	20	〈G3588｜〉
000834	40	2	20	〈G5590｜〉
000835	40	2	20	〈G3588｜〉
000836	40	2	20	〈G3813｜〉
000837	40	2	21	〈G3588｜〉
000838	40	2	21	〈G1161｜〉
000839	40	2	21	〈G1453｜〉
000840	40	2	21	〈G3880｜〉
000841	40	2	21	〈G3588｜〉
000842	40	2	21	〈G3813｜〉
000843	40	2	21	〈G2532｜〉
000844	40	2	21	〈G3588｜〉
000845	40	2	21	〈G3384｜〉
000846	40	2	21	〈G846｜〉
000847	40	2	21	〈G2532｜〉
000848	40	2	21	〈G1525｜〉
000849	40	2	21	〈G1519｜〉
000850	40	2	21	〈G1093｜〉
000851	40	2	21	〈G2474｜〉
000852	40	2	22	〈G191｜〉
000853	40	2	22	〈G1161｜〉
000854	40	2	22	〈G3754｜〉
000855	40	2	22	〈G745｜〉
000856	40	2	22	〈G936｜〉
000857	40	2	22	〈G3588｜〉
000858	40	2	22	〈G2449｜〉
000859	40	2	22	〈G473｜〉
000860	40	2	22	〈G3588｜〉
000861	40	2	22	〈G3962｜〉
000862	40	2	22	〈G846｜〉
000863	40	2	22	〈G2264｜〉
000864	40	2	22	〈G5399｜〉
000865	40	2	22	〈G1563｜〉
000866	40	2	22	〈G565｜〉
000867	40	2	22	〈G5537｜〉
000868	40	2	22	〈G1161｜〉
000869	40	2	22	〈G2596｜〉
000870	40	2	22	〈G3677｜〉
000871	40	2	22	〈G402｜〉
000872	40	2	22	〈G1519｜〉
000873	40	2	22	〈G3588｜〉
000874	40	2	22	〈G3313｜〉
000875	40	2	22	〈G3588｜〉
000876	40	2	22	〈G1056｜〉
000877	40	2	23	〈G2532｜〉
000878	40	2	23	〈G2064｜〉
000879	40	2	23	〈G2730｜〉
000880	40	2	23	〈G1519｜〉
000881	40	2	23	〈G4172｜〉
000882	40	2	23	〈G3004｜〉
000883	40	2	23	〈G3478｜〉
000884	40	2	23	〈G3704｜〉
000885	40	2	23	〈G4137｜〉
000886	40	2	23	〈G3588｜〉
000887	40	2	23	〈G2036｜G2046〉
000888	40	2	23	〈G1223｜〉
000889	40	2	23	〈G3588｜〉
000890	40	2	23	〈G4396｜〉
000891	40	2	23	〈G3754｜〉
000892	40	2	23	〈G3480｜〉
000893	40	2	23	〈G2564｜〉
000894	40	3	1	〈G1722｜〉
000895	40	3	1	〈G1161｜〉
000896	40	3	1	〈G3588｜〉
000897	40	3	1	〈G2250｜〉
000898	40	3	1	〈G1565｜〉
000899	40	3	1	〈G3854｜〉
000900	40	3	1	〈G2491｜〉
000901	40	3	1	〈G3588｜〉
000902	40	3	1	〈G910｜〉
000903	40	3	1	〈G2784｜〉
000904	40	3	1	〈G1722｜〉
000905	40	3	1	〈G3588｜〉
000906	40	3	1	〈G2048｜〉
000907	40	3	1	〈G3588｜〉
000908	40	3	1	〈G2449｜〉
000909	40	3	2	〈G2532｜〉
000910	40	3	2	〈G3004｜〉
000911	40	3	2	〈G3340｜〉
000912	40	3	2	〈G1448｜〉
000913	40	3	2	〈G1063｜〉
000914	40	3	2	〈G3588｜〉
000915	40	3	2	〈G932｜〉
000916	40	3	2	〈G3588｜〉
000917	40	3	2	〈G3772｜〉
000918	40	3	3	〈G3778｜〉
000919	40	3	3	〈G1063｜〉
000920	40	3	3	〈G1510｜〉
000921	40	3	3	〈G3588｜〉
000922	40	3	3	〈G2036｜G2046〉
000923	40	3	3	〈G1223｜〉
000924	40	3	3	〈G2268｜〉
000925	40	3	3	〈G3588｜〉
000926	40	3	3	〈G4396｜〉
000927	40	3	3	〈G3004｜〉
000928	40	3	3	〈G5456｜〉
000929	40	3	3	〈G994｜〉
000930	40	3	3	〈G1722｜〉
000931	40	3	3	〈G3588｜〉
000932	40	3	3	〈G2048｜〉
000933	40	3	3	〈G2090｜〉
000934	40	3	3	〈G3588｜〉
000935	40	3	3	〈G3598｜〉
000936	40	3	3	〈G2962｜〉
000937	40	3	3	〈G2117｜〉
000938	40	3	3	〈G4160｜〉
000939	40	3	3	〈G3588｜〉
000940	40	3	3	〈G5147｜〉
000941	40	3	3	〈G846｜〉
000942	40	3	4	〈G846｜〉
000943	40	3	4	〈G1161｜〉
000944	40	3	4	〈G3588｜〉
000945	40	3	4	〈G2491｜〉
000946	40	3	4	〈G2192｜〉
000947	40	3	4	〈G3588｜〉
000948	40	3	4	〈G1742｜〉
000949	40	3	4	〈G846｜〉
000950	40	3	4	〈G575｜〉
000951	40	3	4	〈G2359｜〉
000952	40	3	4	〈G2574｜〉
000953	40	3	4	〈G2532｜〉
000954	40	3	4	〈G2223｜〉
000955	40	3	4	〈G1193｜〉
000956	40	3	4	〈G4012｜〉
000957	40	3	4	〈G3588｜〉
000958	40	3	4	〈G3751｜〉
000959	40	3	4	〈G846｜〉
000960	40	3	4	〈G3588｜〉
000961	40	3	4	〈G1161｜〉
000962	40	3	4	〈G5160｜〉
000963	40	3	4	〈G1510｜〉
