FEATURESsort1	OGNTsort	OpenTextWord_KEY
000919	000919	40.3.3.w2
000920	000920	40.3.3.w3
000921	000921	40.3.3.w4
000922	000922	40.3.3.w5
000923	000923	40.3.3.w6
000924	000924	40.3.3.w7
000925	000925	40.3.3.w8
000926	000926	40.3.3.w9
000927	000927	40.3.3.w10
000928	000928	40.3.3.w11
000929	000929	40.3.3.w12
000930	000930	40.3.3.w13
000931	000931	40.3.3.w14
000932	000932	40.3.3.w15
000933	000933	40.3.3.w16
000934	000934	40.3.3.w17
000935	000935	40.3.3.w18
000936	000936	40.3.3.w19
000937	000937	40.3.3.w20
000938	000938	40.3.3.w21
000939	000939	40.3.3.w22
000940	000940	40.3.3.w23
000941	000941	40.3.3.w24
000942	000942	40.3.4.w1
000943	000943	40.3.4.w2
000944	000944	40.3.4.w3
000945	000945	40.3.4.w4
000946	000946	40.3.4.w5
000947	000947	40.3.4.w6
000948	000948	40.3.4.w7
000949	000949	40.3.4.w8
000950	000950	40.3.4.w9
000951	000951	40.3.4.w10
000952	000952	40.3.4.w11
000953	000953	40.3.4.w12
000954	000954	40.3.4.w13
000955	000955	40.3.4.w14
000956	000956	40.3.4.w15
000957	000957	40.3.4.w16
000958	000958	40.3.4.w17
000959	000959	40.3.4.w18
000960	000960	40.3.4.w19
000961	000961	40.3.4.w20
000962	000962	40.3.4.w21
000963	000963	40.3.4.w22
000964	000964	40.3.4.w23
000965	000965	40.3.4.w24
000966	000966	40.3.4.w25
000967	000967	40.3.4.w26
000968	000968	40.3.4.w27
000969	000969	40.3.5.w1
000970	000970	40.3.5.w2
000971	000971	40.3.5.w3
000972	000972	40.3.5.w4
000973	000973	40.3.5.w5
000974	000974	40.3.5.w6
000975	000975	40.3.5.w7
000976	000976	40.3.5.w8
000977	000977	40.3.5.w9
000978	000978	40.3.5.w10
000979	000979	40.3.5.w11
000980	000980	40.3.5.w12
000981	000981	40.3.5.w13
000982	000982	40.3.5.w14
000983	000983	40.3.5.w15
000984	000984	40.3.6.w1
000985	000985	40.3.6.w2
000986	000986	40.3.6.w3
000987	000987	40.3.6.w4
000988	000988	40.3.6.w5
000989	000989	40.3.6.w6
000990	000990	40.3.6.w7
000991	000991	40.3.6.w8
000992	000992	40.3.6.w9
000993	000993	40.3.6.w10
000994	000994	40.3.6.w11
000995	000995	40.3.6.w12
000996	000996	40.3.7.w1
000997	000997	40.3.7.w2
000998	000998	40.3.7.w3
000999	000999	40.3.7.w4
001000	001000	40.3.7.w5
001001	001001	40.3.7.w6
001002	001002	40.3.7.w7
001003	001003	40.3.7.w8
001004	001004	40.3.7.w9
001005	001005	40.3.7.w10
001006	001006	40.3.7.w11
001007	001007	40.3.7.w12
001008	001008	40.3.7.w13
001009	001009	40.3.7.w14
001010	001010	40.3.7.w15
001011	001011	40.3.7.w16
001012	001012	40.3.7.w17
001013	001013	40.3.7.w18
001014	001014	40.3.7.w19
001015	001015	40.3.7.w20
001016	001016	40.3.7.w21
001017	001017	40.3.7.w22
001018	001018	40.3.7.w23
001019	001019	40.3.7.w24
001020	001020	40.3.8.w1
001021	001021	40.3.8.w2
001022	001022	40.3.8.w3
001023	001023	40.3.8.w4
001024	001024	40.3.8.w5
001025	001025	40.3.8.w6
001026	001026	40.3.9.w1
001027	001027	40.3.9.w2
001028	001028	40.3.9.w3
001029	001029	40.3.9.w4
001030	001030	40.3.9.w5
001031	001031	40.3.9.w6
001032	001032	40.3.9.w7
001033	001033	40.3.9.w8
001034	001034	40.3.9.w9
001035	001035	40.3.9.w10
001036	001036	40.3.9.w11
001037	001037	40.3.9.w12
001038	001038	40.3.9.w13
001039	001039	40.3.9.w14
001040	001040	40.3.9.w15
001041	001041	40.3.9.w16
001042	001042	40.3.9.w17
001043	001043	40.3.9.w18
001044	001044	40.3.9.w19
001045	001045	40.3.9.w20
001046	001046	40.3.9.w21
001047	001047	40.3.9.w22
001048	001048	40.3.9.w23
001049	001049	40.3.9.w24
001050	001050	40.3.9.w25
001051	001051	40.3.10.w1
001052	001052	40.3.10.w2
001053	001053	40.3.10.w3
001054	001054	40.3.10.w4
001055	001055	40.3.10.w5
001056	001056	40.3.10.w6
001057	001057	40.3.10.w7
001058	001058	40.3.10.w8
001059	001059	40.3.10.w9
001060	001060	40.3.10.w10
001061	001061	40.3.10.w11
001062	001062	40.3.10.w12
001063	001063	40.3.10.w13
001064	001064	40.3.10.w14
001065	001065	40.3.10.w15
001066	001066	40.3.10.w16
001067	001067	40.3.10.w17
001068	001068	40.3.10.w18
001069	001069	40.3.10.w19
001070	001070	40.3.10.w20
001071	001071	40.3.10.w21
001072	001072	40.3.10.w22
001073	001073	40.3.11.w1
001074	001074	40.3.11.w2
001075	001075	40.3.11.w3
001076	001076	40.3.11.w4
001077	001077	40.3.11.w5
001078	001078	40.3.11.w6
001079	001079	40.3.11.w7
001080	001080	40.3.11.w8
001081	001081	40.3.11.w9
001082	001082	40.3.11.w10
001083	001083	40.3.11.w11
001084	001084	40.3.11.w12
001085	001085	40.3.11.w13
001086	001086	40.3.11.w14
001087	001087	40.3.11.w15
001088	001088	40.3.11.w16
001089	001089	40.3.11.w17
001090	001090	40.3.11.w18
001091	001091	40.3.11.w19
001092	001092	40.3.11.w20
001093	001093	40.3.11.w21
001094	001094	40.3.11.w22
001095	001095	40.3.11.w23
001096	001096	40.3.11.w24
001097	001097	40.3.11.w25
001098	001098	40.3.11.w26
001099	001099	40.3.11.w27
001100	001100	40.3.11.w28
001101	001101	40.3.11.w29
001102	001102	40.3.11.w30
001103	001103	40.3.11.w31
001104	001104	40.3.12.w1
001105	001105	40.3.12.w2
001106	001106	40.3.12.w3
001107	001107	40.3.12.w4
001108	001108	40.3.12.w5
001109	001109	40.3.12.w6
001110	001110	40.3.12.w7
001111	001111	40.3.12.w8
001112	001112	40.3.12.w9
001113	001113	40.3.12.w10
001114	001114	40.3.12.w11
001115	001115	40.3.12.w12
001116	001116	40.3.12.w13
001117	001117	40.3.12.w14
001118	001118	40.3.12.w15
001119	001119	40.3.12.w16
001120	001120	40.3.12.w17
001121	001121	40.3.12.w18
001122	001122	40.3.12.w19
001123	001123	40.3.12.w20
001124	001124	40.3.12.w21
001125	001125	40.3.12.w22
001126	001126	40.3.12.w23
001127	001127	40.3.12.w24
001128	001128	40.3.12.w25
001129	001129	40.3.12.w26
001130	001130	40.3.13.w1
001131	001131	40.3.13.w2
001132	001132	40.3.13.w3
001133	001133	40.3.13.w4
001134	001134	40.3.13.w5
001135	001135	40.3.13.w6
001136	001136	40.3.13.w7
001137	001137	40.3.13.w8
001138	001138	40.3.13.w9
001139	001139	40.3.13.w10
001140	001140	40.3.13.w11
001141	001141	40.3.13.w12
001142	001142	40.3.13.w13
001143	001143	40.3.13.w14
001144	001144	40.3.13.w15
001145	001145	40.3.13.w16
001146	001146	40.3.13.w17
001147	001147	40.3.14.w1
001148	001148	40.3.14.w2
001149	001149	40.3.14.w3
001150	001150	40.3.14.w4
001151	001151	40.3.14.w5
001152	001152	40.3.14.w6
001153	001153	40.3.14.w7
001154	001154	40.3.14.w8
001155	001155	40.3.14.w9
001156	001156	40.3.14.w10
001157	001157	40.3.14.w11
001158	001158	40.3.14.w12
001159	001159	40.3.14.w13
001160	001160	40.3.14.w14
001161	001161	40.3.14.w15
001162	001162	40.3.14.w16
001163	001163	40.3.14.w17
001164	001164	40.3.15.w1
001165	001165	40.3.15.w2
001166	001166	40.3.15.w3
001167	001167	40.3.15.w4
001168	001168	40.3.15.w5
001169	001169	40.3.15.w6
001170	001170	40.3.15.w7
001171	001171	40.3.15.w8
001172	001172	40.3.15.w9
001173	001173	40.3.15.w10
001174	001174	40.3.15.w11
001175	001175	40.3.15.w12
001176	001176	40.3.15.w13
001177	001177	40.3.15.w14
001178	001178	40.3.15.w15
001179	001179	40.3.15.w16
001180	001180	40.3.15.w17
001181	001181	40.3.15.w18
001182	001182	40.3.15.w19
001183	001183	40.3.15.w20
001184	001184	40.3.16.w1
001185	001185	40.3.16.w2
001186	001186	40.3.16.w3
001187	001187	40.3.16.w4
001188	001188	40.3.16.w5
001189	001189	40.3.16.w6
001190	001190	40.3.16.w7
001191	001191	40.3.16.w8
001192	001192	40.3.16.w9
001193	001193	40.3.16.w10
001194	001194	40.3.16.w11
001195	001195	40.3.16.w12
001196	001196	40.3.16.w13
001197	001197	40.3.16.w14
001198	001198	40.3.16.w15
001199	001199	40.3.16.w16
001200	001200	40.3.16.w17
001201	001201	40.3.16.w18
001202	001202	40.3.16.w19
001203	001203	40.3.16.w20
001204	001204	40.3.16.w21
001205	001205	40.3.16.w22
001206	001206	40.3.16.w23
001207	001207	40.3.16.w24
001208	001208	40.3.16.w25
001209	001209	40.3.16.w26
001210	001210	40.3.16.w27
001211	001211	40.3.16.w28
001212	001212	40.3.17.w1
001213	001213	40.3.17.w2
001214	001214	40.3.17.w3
001215	001215	40.3.17.w4
001216	001216	40.3.17.w5
001217	001217	40.3.17.w6
001218	001218	40.3.17.w7
001219	001219	40.3.17.w8
001220	001220	40.3.17.w9
001221	001221	40.3.17.w10
001222	001222	40.3.17.w11
001223	001223	40.3.17.w12
001224	001224	40.3.17.w13
001225	001225	40.3.17.w14
001226	001226	40.3.17.w15
001227	001227	40.3.17.w16
001228	001228	40.3.17.w17
001229	001229	40.4.1.w1
001230	001230	40.4.1.w2
001231	001231	40.4.1.w3
001232	001232	40.4.1.w4
001233	001233	40.4.1.w5
001234	001234	40.4.1.w6
001235	001235	40.4.1.w7
001236	001236	40.4.1.w8
001237	001237	40.4.1.w9
001238	001238	40.4.1.w10
001239	001239	40.4.1.w11
001240	001240	40.4.1.w12
001241	001241	40.4.1.w13
001242	001242	40.4.1.w14
001243	001243	40.4.2.w1
001244	001244	40.4.2.w2
001245	001245	40.4.2.w3
001246	001246	40.4.2.w4
001247	001247	40.4.2.w5
001248	001248	40.4.2.w6
001249	001249	40.4.2.w7
001250	001250	40.4.2.w8
001251	001251	40.4.2.w9
001252	001252	40.4.3.w1
001253	001253	40.4.3.w2
001254	001254	40.4.3.w3
001255	001255	40.4.3.w4
001256	001256	40.4.3.w5
001257	001257	40.4.3.w6
001258	001258	40.4.3.w7
001259	001259	40.4.3.w8
001260	001260	40.4.3.w9
001261	001261	40.4.3.w10
001262	001262	40.4.3.w11
001263	001263	40.4.3.w12
001264	001264	40.4.3.w13
001265	001265	40.4.3.w14
001266	001266	40.4.3.w15
001267	001267	40.4.3.w16
001268	001268	40.4.3.w17
001269	001269	40.4.3.w18
001270	001270	40.4.4.w1
001271	001271	40.4.4.w2
001272	001272	40.4.4.w3
001273	001273	40.4.4.w4
001274	001274	40.4.4.w5
001275	001275	40.4.4.w6
001276	001276	40.4.4.w7
001277	001277	40.4.4.w8
001278	001278	40.4.4.w9
001279	001279	40.4.4.w10
001280	001280	40.4.4.w11
001281	001281	40.4.4.w12
001282	001282	40.4.4.w13
001283	001283	40.4.4.w14
001284	001284	40.4.4.w15
001285	001285	40.4.4.w16
001286	001286	40.4.4.w17
001287	001287	40.4.4.w18
001288	001288	40.4.4.w19
001289	001289	40.4.4.w20
001290	001290	40.4.5.w1
001291	001291	40.4.5.w2
001292	001292	40.4.5.w3
001293	001293	40.4.5.w4
001294	001294	40.4.5.w5
001295	001295	40.4.5.w6
001296	001296	40.4.5.w7
001297	001297	40.4.5.w8
001298	001298	40.4.5.w9
001299	001299	40.4.5.w10
001300	001300	40.4.5.w11
001301	001301	40.4.5.w12
001302	001302	40.4.5.w13
001303	001303	40.4.5.w14
001304	001304	40.4.5.w15
001305	001305	40.4.5.w16
001306	001306	40.4.5.w17
001307	001307	40.4.6.w1
001308	001308	40.4.6.w2
001309	001309	40.4.6.w3
001310	001310	40.4.6.w4
001311	001311	40.4.6.w5
001312	001312	40.4.6.w6
001313	001313	40.4.6.w7
001314	001314	40.4.6.w8
001315	001315	40.4.6.w9
001316	001316	40.4.6.w10
001317	001317	40.4.6.w11
001318	001318	40.4.6.w12
001319	001319	40.4.6.w13
001320	001320	40.4.6.w14
001321	001321	40.4.6.w15
001322	001322	40.4.6.w16
001323	001323	40.4.6.w17
001324	001324	40.4.6.w18
001325	001325	40.4.6.w19
001326	001326	40.4.6.w20
001327	001327	40.4.6.w21
001328	001328	40.4.6.w22
001329	001329	40.4.6.w23
001330	001330	40.4.6.w24
001331	001331	40.4.6.w25
001332	001332	40.4.6.w26
001333	001333	40.4.6.w27
001334	001334	40.4.6.w28
001335	001335	40.4.6.w29
001336	001336	40.4.6.w30
001337	001337	40.4.6.w31
001338	001338	40.4.6.w32
001339	001339	40.4.7.w1
001340	001340	40.4.7.w2
001341	001341	40.4.7.w3
001342	001342	40.4.7.w4
001343	001343	40.4.7.w5
001344	001344	40.4.7.w6
001345	001345	40.4.7.w7
001346	001346	40.4.7.w8
001347	001347	40.4.7.w9
001348	001348	40.4.7.w10
001349	001349	40.4.7.w11
001350	001350	40.4.7.w12
001351	001351	40.4.8.w1
001352	001352	40.4.8.w2
001353	001353	40.4.8.w3
001354	001354	40.4.8.w4
001355	001355	40.4.8.w5
001356	001356	40.4.8.w6
001357	001357	40.4.8.w7
001358	001358	40.4.8.w8
001359	001359	40.4.8.w9
001360	001360	40.4.8.w10
001361	001361	40.4.8.w11
001362	001362	40.4.8.w12
001363	001363	40.4.8.w13
001364	001364	40.4.8.w14
001365	001365	40.4.8.w15
001366	001366	40.4.8.w16
001367	001367	40.4.8.w17
001368	001368	40.4.8.w18
001369	001369	40.4.8.w19
001370	001370	40.4.8.w20
001371	001371	40.4.8.w21
001372	001372	40.4.9.w1
001373	001373	40.4.9.w2
001374	001374	40.4.9.w3
001375	001375	40.4.9.w4
001376	001376	40.4.9.w5
001377	001377	40.4.9.w6
001378	001378	40.4.9.w7
001379	001379	40.4.9.w8
001380	001380	40.4.9.w9
001381	001381	40.4.9.w10
001382	001382	40.4.9.w11
001383	001383	40.4.10.w1
001384	001384	40.4.10.w2
001385	001385	40.4.10.w3
001386	001386	40.4.10.w4
001387	001387	40.4.10.w5
001388	001388	40.4.10.w6
001389	001389	40.4.10.w7
001390	001390	40.4.10.w8
001391	001391	40.4.10.w9
001392	001392	40.4.10.w10
001393	001393	40.4.10.w11
001394	001394	40.4.10.w12
001395	001395	40.4.10.w13
001396	001396	40.4.10.w14
001397	001397	40.4.10.w15
001398	001398	40.4.10.w16
001399	001399	40.4.10.w17
001400	001400	40.4.10.w18
001401	001401	40.4.11.w1
001402	001402	40.4.11.w2
001403	001403	40.4.11.w3
001404	001404	40.4.11.w4
001405	001405	40.4.11.w5
001406	001406	40.4.11.w6
001407	001407	40.4.11.w7
001408	001408	40.4.11.w8
001409	001409	40.4.11.w9
001410	001410	40.4.11.w10
001411	001411	40.4.11.w11
001412	001412	40.4.11.w12
001413	001413	40.4.12.w1
001414	001414	40.4.12.w2
001415	001415	40.4.12.w3
001416	001416	40.4.12.w4
001417	001417	40.4.12.w5
001418	001418	40.4.12.w6
001419	001419	40.4.12.w7
001420	001420	40.4.12.w8
001421	001421	40.4.12.w9
001422	001422	40.4.13.w1
001423	001423	40.4.13.w2
001424	001424	40.4.13.w3
001425	001425	40.4.13.w4
001426	001426	40.4.13.w5
001427	001427	40.4.13.w6
001428	001428	40.4.13.w7
001429	001429	40.4.13.w8
001430	001430	40.4.13.w9
001431	001431	40.4.13.w10
001432	001432	40.4.13.w11
001433	001433	40.4.13.w12
001434	001434	40.4.13.w13
001435	001435	40.4.13.w14
001436	001436	40.4.13.w15
001437	001437	40.4.14.w1
001438	001438	40.4.14.w2
001439	001439	40.4.14.w3
001440	001440	40.4.14.w4
001441	001441	40.4.14.w5
001442	001442	40.4.14.w6
001443	001443	40.4.14.w7
001444	001444	40.4.14.w8
001445	001445	40.4.14.w9
001446	001446	40.4.15.w1
001447	001447	40.4.15.w2
001448	001448	40.4.15.w3
001449	001449	40.4.15.w4
001450	001450	40.4.15.w5
001451	001451	40.4.15.w6
001452	001452	40.4.15.w7
001453	001453	40.4.15.w8
001454	001454	40.4.15.w9
001455	001455	40.4.15.w10
001456	001456	40.4.15.w11
001457	001457	40.4.15.w12
001458	001458	40.4.15.w13
001459	001459	40.4.16.w1
001460	001460	40.4.16.w2
001461	001461	40.4.16.w3
001462	001462	40.4.16.w4
001463	001463	40.4.16.w5
001464	001464	40.4.16.w6
001465	001465	40.4.16.w7
001466	001466	40.4.16.w8
001467	001467	40.4.16.w9
001468	001468	40.4.16.w10
001469	001469	40.4.16.w11
001470	001470	40.4.16.w12
001471	001471	40.4.16.w13
001472	001472	40.4.16.w14
001473	001473	40.4.16.w15
001474	001474	40.4.16.w16
001475	001475	40.4.16.w17
001476	001476	40.4.16.w18
001477	001477	40.4.16.w19
001478	001478	40.4.16.w20
001479	001479	40.4.17.w1
001480	001480	40.4.17.w2
001481	001481	40.4.17.w3
001482	001482	40.4.17.w4
001483	001483	40.4.17.w5
001484	001484	40.4.17.w6
001485	001485	40.4.17.w7
001486	001486	40.4.17.w8
001487	001487	40.4.17.w9
001488	001488	40.4.17.w10
001489	001489	40.4.17.w11
001490	001490	40.4.17.w12
001491	001491	40.4.17.w13
001492	001492	40.4.17.w14
001493	001493	40.4.17.w15
001494	001494	40.4.18.w1
001495	001495	40.4.18.w2
001496	001496	40.4.18.w3
001497	001497	40.4.18.w4
001498	001498	40.4.18.w5
001499	001499	40.4.18.w6
001500	001500	40.4.18.w7
001501	001501	40.4.18.w8
001502	001502	40.4.18.w9
001503	001503	40.4.18.w10
001504	001504	40.4.18.w11
001505	001505	40.4.18.w12
001506	001506	40.4.18.w13
001507	001507	40.4.18.w14
001508	001508	40.4.18.w15
001509	001509	40.4.18.w16
001510	001510	40.4.18.w17
001511	001511	40.4.18.w18
001512	001512	40.4.18.w19
001513	001513	40.4.18.w20
001514	001514	40.4.18.w21
001515	001515	40.4.18.w22
001516	001516	40.4.18.w23
001517	001517	40.4.18.w24
001518	001518	40.4.18.w25
001519	001519	40.4.18.w26
001520	001520	40.4.18.w27
001521	001521	40.4.19.w1
001522	001522	40.4.19.w2
001523	001523	40.4.19.w3
001524	001524	40.4.19.w4
001525	001525	40.4.19.w5
001526	001526	40.4.19.w6
001527	001527	40.4.19.w7
001528	001528	40.4.19.w8
001529	001529	40.4.19.w9
001530	001530	40.4.19.w10
001531	001531	40.4.19.w11
001532	001532	40.4.20.w1
001533	001533	40.4.20.w2
001534	001534	40.4.20.w3
001535	001535	40.4.20.w4
001536	001536	40.4.20.w5
001537	001537	40.4.20.w6
001538	001538	40.4.20.w7
001539	001539	40.4.20.w8
001540	001540	40.4.21.w1
001541	001541	40.4.21.w2
001542	001542	40.4.21.w3
001543	001543	40.4.21.w4
001544	001544	40.4.21.w5
001545	001545	40.4.21.w6
001546	001546	40.4.21.w7
001547	001547	40.4.21.w8
001548	001548	40.4.21.w9
001549	001549	40.4.21.w10
001550	001550	40.4.21.w11
001551	001551	40.4.21.w12
001552	001552	40.4.21.w13
001553	001553	40.4.21.w14
001554	001554	40.4.21.w15
001555	001555	40.4.21.w16
001556	001556	40.4.21.w17
001557	001557	40.4.21.w18
001558	001558	40.4.21.w19
001559	001559	40.4.21.w20
001560	001560	40.4.21.w21
001561	001561	40.4.21.w22
001562	001562	40.4.21.w23
001563	001563	40.4.21.w24
001564	001564	40.4.21.w25
001565	001565	40.4.21.w26
001566	001566	40.4.21.w27
001567	001567	40.4.21.w28
001568	001568	40.4.21.w29
001569	001569	40.4.21.w30
001570	001570	40.4.21.w31
001571	001571	40.4.22.w1
001572	001572	40.4.22.w2
001573	001573	40.4.22.w3
001574	001574	40.4.22.w4
001575	001575	40.4.22.w5
001576	001576	40.4.22.w6
001577	001577	40.4.22.w7
001578	001578	40.4.22.w8
001579	001579	40.4.22.w9
001580	001580	40.4.22.w10
001581	001581	40.4.22.w11
001582	001582	40.4.22.w12
001583	001583	40.4.23.w1
001584	001584	40.4.23.w2
001585	001585	40.4.23.w3
001586	001586	40.4.23.w4
001587	001587	40.4.23.w5
001588	001588	40.4.23.w6
001589	001589	40.4.23.w7
001590	001590	40.4.23.w8
001591	001591	40.4.23.w9
001592	001592	40.4.23.w10
001593	001593	40.4.23.w11
001594	001594	40.4.23.w12
001595	001595	40.4.23.w13
001596	001596	40.4.23.w14
001597	001597	40.4.23.w15
001598	001598	40.4.23.w16
001599	001599	40.4.23.w17
001600	001600	40.4.23.w18
001601	001601	40.4.23.w19
001602	001602	40.4.23.w20
001603	001603	40.4.23.w21
001604	001604	40.4.23.w22
001605	001605	40.4.23.w23
001606	001606	40.4.23.w24
001607	001607	40.4.23.w25
001608	001608	40.4.23.w26
001609	001609	40.4.23.w27
001610	001610	40.4.24.w1
001611	001611	40.4.24.w2
001612	001612	40.4.24.w3
001613	001613	40.4.24.w4
001614	001614	40.4.24.w5
001615	001615	40.4.24.w6
001616	001616	40.4.24.w7
001617	001617	40.4.24.w8
001618	001618	40.4.24.w9
001619	001619	40.4.24.w10
001620	001620	40.4.24.w11
001621	001621	40.4.24.w12
001622	001622	40.4.24.w13
001623	001623	40.4.24.w14
001624	001624	40.4.24.w15
001625	001625	40.4.24.w16
001626	001626	40.4.24.w17
001627	001627	40.4.24.w18
001628	001628	40.4.24.w19
001629	001629	40.4.24.w20
001630	001630	40.4.24.w21
001631	001631	40.4.24.w22
001632	001632	40.4.24.w23
001633	001633	40.4.24.w24
001634	001634	40.4.24.w25
001635	001635	40.4.24.w26
001636	001636	40.4.24.w27
001637	001637	40.4.24.w28
001638	001638	40.4.24.w29
001639	001639	40.4.24.w30
001640	001640	40.4.25.w1
001641	001641	40.4.25.w2
001642	001642	40.4.25.w3
001643	001643	40.4.25.w4
001644	001644	40.4.25.w5
001645	001645	40.4.25.w6
001646	001646	40.4.25.w7
001647	001647	40.4.25.w8
001648	001648	40.4.25.w9
001649	001649	40.4.25.w10
001650	001650	40.4.25.w11
001651	001651	40.4.25.w12
001652	001652	40.4.25.w13
001653	001653	40.4.25.w14
001654	001654	40.4.25.w15
001655	001655	40.4.25.w16
001656	001656	40.4.25.w17
001657	001657	40.4.25.w18
001658	001658	40.5.1.w1
001659	001659	40.5.1.w2
001660	001660	40.5.1.w3
001661	001661	40.5.1.w4
001662	001662	40.5.1.w5
001663	001663	40.5.1.w6
001664	001664	40.5.1.w7
001665	001665	40.5.1.w8
001666	001666	40.5.1.w9
001667	001667	40.5.1.w10
001668	001668	40.5.1.w11
001669	001669	40.5.1.w12
001670	001670	40.5.1.w13
001671	001671	40.5.1.w14
001672	001672	40.5.1.w15
001673	001673	40.5.1.w16
001674	001674	40.5.2.w1
001675	001675	40.5.2.w2
001676	001676	40.5.2.w3
001677	001677	40.5.2.w4
001678	001678	40.5.2.w5
001679	001679	40.5.2.w6
001680	001680	40.5.2.w7
001681	001681	40.5.2.w8
001682	001682	40.5.3.w1
001683	001683	40.5.3.w2
001684	001684	40.5.3.w3
001685	001685	40.5.3.w4
001686	001686	40.5.3.w5
001687	001687	40.5.3.w6
001688	001688	40.5.3.w7
001689	001689	40.5.3.w8
001690	001690	40.5.3.w9
001691	001691	40.5.3.w10
001692	001692	40.5.3.w11
001693	001693	40.5.3.w12
001694	001694	40.5.4.w1
001695	001695	40.5.4.w2
001696	001696	40.5.4.w3
001697	001697	40.5.4.w4
001698	001698	40.5.4.w5
001699	001699	40.5.4.w6
001700	001700	40.5.5.w1
001701	001701	40.5.5.w2
001702	001702	40.5.5.w3
001703	001703	40.5.5.w4
001704	001704	40.5.5.w5
001705	001705	40.5.5.w6
001706	001706	40.5.5.w7
001707	001707	40.5.5.w8
001708	001708	40.5.6.w1
001709	001709	40.5.6.w2
001710	001710	40.5.6.w3
001711	001711	40.5.6.w4
001712	001712	40.5.6.w5
001713	001713	40.5.6.w6
001714	001714	40.5.6.w7
001715	001715	40.5.6.w8
001716	001716	40.5.6.w9
001717	001717	40.5.6.w10
001718	001718	40.5.7.w1
001719	001719	40.5.7.w2
001720	001720	40.5.7.w3
001721	001721	40.5.7.w4
001722	001722	40.5.7.w5
001723	001723	40.5.7.w6
001724	001724	40.5.8.w1
001725	001725	40.5.8.w2
001726	001726	40.5.8.w3
001727	001727	40.5.8.w4
001728	001728	40.5.8.w5
001729	001729	40.5.8.w6
001730	001730	40.5.8.w7
001731	001731	40.5.8.w8
001732	001732	40.5.8.w9
001733	001733	40.5.8.w10
001734	001734	40.5.9.w1
001735	001735	40.5.9.w2
001736	001736	40.5.9.w3
001737	001737	40.5.9.w4
001738	001738	40.5.9.w5
001739	001739	40.5.9.w6
001740	001740	40.5.9.w7
001741	001741	40.5.9.w8
001742	001742	40.5.10.w1
001743	001743	40.5.10.w2
001744	001744	40.5.10.w3
001745	001745	40.5.10.w4
001746	001746	40.5.10.w5
001747	001747	40.5.10.w6
001748	001748	40.5.10.w7
001749	001749	40.5.10.w8
001750	001750	40.5.10.w9
001751	001751	40.5.10.w10
001752	001752	40.5.10.w11
001753	001753	40.5.10.w12
001754	001754	40.5.11.w1
001755	001755	40.5.11.w2
001756	001756	40.5.11.w3
001757	001757	40.5.11.w4
001758	001758	40.5.11.w5
001759	001759	40.5.11.w6
001760	001760	40.5.11.w7
001761	001761	40.5.11.w8
001762	001762	40.5.11.w9
001763	001763	40.5.11.w10
001764	001764	40.5.11.w11
001765	001765	40.5.11.w12
001766	001766	40.5.11.w13
001767	001767	40.5.11.w14
001768	001768	40.5.11.w15
001769	001769	40.5.11.w16
001770	001770	40.5.12.w1
001771	001771	40.5.12.w2
001772	001772	40.5.12.w3
001773	001773	40.5.12.w4
001774	001774	40.5.12.w5
001775	001775	40.5.12.w6
001776	001776	40.5.12.w7
001777	001777	40.5.12.w8
001778	001778	40.5.12.w9
001779	001779	40.5.12.w10
001780	001780	40.5.12.w11
001781	001781	40.5.12.w12
001782	001782	40.5.12.w13
001783	001783	40.5.12.w14
001784	001784	40.5.12.w15
001785	001785	40.5.12.w16
001786	001786	40.5.12.w17
001787	001787	40.5.12.w18
001788	001788	40.5.12.w19
001789	001789	40.5.13.w1
001790	001790	40.5.13.w2
001791	001791	40.5.13.w3
001792	001792	40.5.13.w4
