書卷	章Chapter	節Verse	｛和合本字序＊和合本譯字｜1｝
40	3	1	｛10＃傳道，｜957｝
40	3	1	｛7＃在｜958｝
40	3	1	｛9＃曠野｜960｝
40	3	1	｛8＃猶太的｜962｝
40	3	1	｛11＊說，｜963｝
40	3	2	｛4＃你們應當悔改。｜966｝
40	3	2	｛3＃近了，｜967｝
40	3	2	｛2＃國｜970｝
40	3	2	｛1＃天｜972｝
40	3	3	｛1＃這人｜973｝
40	3	3	｛2＃就｜974｝
40	3	3	｛3＃是｜975｝
40	3	3	｛6＃所說的，｜977｝
40	3	3	｛5＃以賽亞｜979｝
40	3	3	｛4＃先知｜981｝
40	3	3	｛7＃他說，｜982｝
40	3	3	｛10＃有人聲｜983｝
40	3	3	｛11＃喊着說，｜984｝
40	3	3	｛8＃在｜985｝
40	3	3	｛9＃曠野｜987｝
40	3	3	｛12＃豫備｜988｝
40	3	3	｛14＃道，｜990｝
40	3	3	｛13＃主的｜991｝
40	3	3	｛16＃直｜992｝
40	3	3	｛15＃修｜993｝
40	3	3	｛18＃路。｜995｝
40	3	3	｛17＃他的｜996｝
40	3	4	｛1＃這｜999｝
40	3	4	｛2＃約翰｜1000｝
40	3	4	｛3＃身穿｜1001｝
40	3	4	｛6＃衣服，｜1003｝
40	3	4	｛5＃毛的｜1006｝
40	3	4	｛4＃駱駝｜1007｝
40	3	4	｛10＃帶，｜1009｝
40	3	4	｛9＃皮｜1010｝
40	3	4	｛8＃束｜1011｝
40	3	4	｛7＃腰｜1013｝
40	3	4	｛11＃喫的｜1017｝
40	3	4	｛12＃是｜1018｝
40	3	4	｛13＃蝗蟲｜1020｝
40	3	4	｛15＃蜜。｜1022｝
40	3	4	｛14＃野｜1023｝
40	3	5	｛1＃那時，｜1024｝
40	3	5	｛10＃都出去｜1025｝
40	3	5	｛11＃到｜1026｝
40	3	5	｛12＃約翰那裏。｜1027｝
40	3	5	｛2＃耶路撒冷｜1028｝
40	3	5	｛3＃和｜1029｝
40	3	5	｛5＃全地，｜1030｝
40	3	5	｛4＃猶太｜1032｝
40	3	5	｛6＃並｜1033｝
40	3	5	｛8＃一帶地方｜1036｝
40	3	5	｛9＃的人，｜1037｝
40	3	5	｛7＃約但河｜1038｝
40	3	6	｛9＃洗。｜1040｝
40	3	6	｛4＃在｜1041｝
40	3	6	｛5＃約但｜1043｝
40	3	6	｛6＃河裏｜1044｝
40	3	6	｛7＃受｜1045｝
40	3	6	｛8＃他的｜1046｝
40	3	6	｛1＃承認｜1047｝
40	3	6	｛3＃罪，｜1049｝
40	3	6	｛2＃他們的｜1050｝
40	3	7	｛2＃看見｜1051｝
40	3	7	｛1＃約翰｜1052｝
40	3	7	｛3＃許多｜1053｝
40	3	7	｛4＃法利賽人｜1055｝
40	3	7	｛5＃和｜1056｝
40	3	7	｛6＃撒都該人，｜1057｝
40	3	7	｛7＃也來｜1058｝
40	3	7	｛8＃受｜1059｝
40	3	7	｛9＃洗，｜1061｝
40	3	7	｛11＃說，｜1063｝
40	3	7	｛10＃就對他們｜1064｝
40	3	7	｛13＃種類，｜1065｝
40	3	7	｛12＃毒蛇的｜1066｝
40	3	7	｛14＃誰｜1067｝
40	3	7	｛15＃指示｜1068｝
40	3	7	｛16＃你們｜1069｝
40	3	7	｛17＃逃｜1070｝
40	3	7	｛18＃避｜1071｝
40	3	7	｛19＃將來的｜1073｝
40	3	7	｛20＃忿怒呢。｜1074｝
40	3	8	｛3＃結出｜1075｝
40	3	8	｛2＃要｜1076｝
40	3	8	｛4＃果子｜1077｝
40	3	8	｛8＃相稱。｜1078｝
40	3	8	｛6＃與｜1079｝
40	3	8	｛7＃悔改的心｜1080｝
40	3	8	｛1＊你們｜1081｝
40	3	8	｛5＊來，｜1082｝
40	3	9	｛1＃不要｜1084｝
40	3	9	｛3＃心裏｜1085｝
40	3	9	｛4＃說，｜1086｝
40	3	9	｛2＃自己｜1088｝
40	3	9	｛7＃為我們的祖宗。｜1089｝
40	3	9	｛5＃有｜1090｝
40	3	9	｛6＃亞伯拉罕｜1092｝
40	3	9	｛8＃我告訴｜1093｝
40	3	9	｛9＃你們，｜1095｝
40	3	9	｛11＃能｜1097｝
40	3	9	｛10＃神｜1099｝
40	3	9	｛12＃從｜1100｝
40	3	9	｛13＃這些｜1101｝
40	3	9	｛14＃石頭｜1102｝
40	3	9	｛18＃興起｜1104｝
40	3	9	｛19＃子孫｜1105｝
40	3	9	｛16＃給｜1106｝
40	3	9	｛17＃亞伯拉罕｜1107｝
40	3	9	｛15＊中｜1108｝
40	3	9	｛20＊來。｜1109｝
40	3	10	｛3＃已經｜1110｝
40	3	10	｛1＃現在｜1111｝
40	3	10	｛2＃斧子｜1113｝
40	3	10	｛5＃在｜1114｝
40	3	10	｛7＃根｜1116｝
40	3	10	｛6＃樹｜1118｝
40	3	10	｛4＃放｜1119｝
40	3	10	｛9＃凡｜1120｝
40	3	10	｛16＃就｜1121｝
40	3	10	｛15＃樹，｜1122｝
40	3	10	｛10＃不｜1123｝
40	3	10	｛11＃結｜1124｝
40	3	10	｛13＃果子｜1125｝
40	3	10	｛12＃好｜1126｝
40	3	10	｛17＃砍下來，｜1127｝
40	3	10	｛19＃在｜1129｝
40	3	10	｛20＃火｜1130｝
40	3	10	｛18＃丟｜1131｝
40	3	10	｛8＊上，｜1132｝
40	3	10	｛14＊的｜1133｝
40	3	10	｛21＊裏。｜1134｝
40	3	11	｛1＃我｜1135｝
40	3	11	｛2＃是｜1136｝
40	3	11	｛5＃給你們｜1137｝
40	3	11	｛6＃施洗，｜1138｝
40	3	11	｛3＃用｜1139｝
40	3	11	｛4＃水｜1140｝
40	3	11	｛7＃叫｜1141｝
40	3	11	｛8＃你們悔改；｜1142｝
40	3	11	｛10＃那｜1143｝
40	3	11	｛9＃但｜1144｝
40	3	11	｛13＃以後｜1145｝
40	3	11	｛12＃我｜1146｝
40	3	11	｛14＃來的，｜1147｝
40	3	11	｛15＃能力｜1148｝
40	3	11	｛16＃比我｜1149｝
40	3	11	｛17＃更大，｜1150｝
40	3	11	｛19＃給他｜1151｝
40	3	11	｛22＃也不｜1152｝
40	3	11	｛18＃我就是｜1153｝
40	3	11	｛23＃配；｜1154｝
40	3	11	｛21＃鞋，｜1156｝
40	3	11	｛20＃提｜1157｝
40	3	11	｛24＃他｜1158｝
40	3	11	｛30＃給你們｜1159｝
40	3	11	｛31＃施洗。｜1160｝
40	3	11	｛25＃要用｜1161｝
40	3	11	｛27＃靈｜1162｝
40	3	11	｛26＃聖｜1163｝
40	3	11	｛28＃與｜1164｝
40	3	11	｛29＃火｜1165｝
40	3	11	｛11＊在｜1166｝
40	3	12	｛4＃拿着簸箕，｜1169｝
40	3	12	｛2＃手｜1172｝
40	3	12	｛1＃他｜1173｝
40	3	12	｛5＃要揚淨｜1175｝
40	3	12	｛7＃場，｜1177｝
40	3	12	｛6＃他的｜1178｝
40	3	12	｛10＃收在｜1180｝
40	3	12	｛8＃把｜1181｝
40	3	12	｛9＃麥子｜1182｝
40	3	12	｛12＃裏，｜1184｝
40	3	12	｛11＃倉｜1186｝
40	3	12	｛13＃把｜1187｝
40	3	12	｛14＃糠｜1189｝
40	3	12	｛18＃燒盡了。｜1190｝
40	3	12	｛17＃火｜1191｝
40	3	12	｛16＃不滅的｜1192｝
40	3	12	｛3＊裏｜1193｝
40	3	12	｛15＊用｜1194｝
40	3	13	｛1＃當下，｜1195｝
40	3	13	｛5＃來｜1196｝
40	3	13	｛2＃耶穌｜1198｝
40	3	13	｛3＃從｜1199｝
40	3	13	｛4＃加利利｜1201｝
40	3	13	｛6＃到｜1202｝
40	3	13	｛7＃約但河，｜1204｝
40	3	13	｛8＃見了｜1205｝
40	3	13	｛9＃約翰，｜1207｝
40	3	13	｛12＃洗。｜1209｝
40	3	13	｛11＃他的｜1211｝
40	3	13	｛10＊要受｜1212｝
40	3	14	｛1＃約翰｜1215｝
40	3	14	｛2＃想要攔住｜1216｝
40	3	14	｛3＃他，｜1217｝
40	3	14	｛4＃說，｜1218｝
40	3	14	｛5＃我｜1219｝
40	3	14	｛6＃當｜1220｝
40	3	14	｛7＃受｜1221｝
40	3	14	｛8＃你的｜1223｝
40	3	14	｛9＃洗，｜1224｝
40	3	14	｛11＃反倒｜1225｝
40	3	14	｛10＃你｜1226｝
40	3	14	｛15＃來麼。｜1227｝
40	3	14	｛14＃這裏｜1228｝
40	3	14	｛13＃我｜1229｝
40	3	14	｛12＊上｜1231｝
40	3	15	｛2＃回答｜1232｝
40	3	15	｛1＃耶穌｜1235｝
40	3	15	｛3＃說，｜1236｝
40	3	15	｛6＃許我，｜1239｝
40	3	15	｛5＃暫且｜1240｝
40	3	15	｛11＃樣｜1241｝
40	3	15	｛7＃因為｜1242｝
40	3	15	｛9＃理當｜1243｝
40	3	15	｛10＃這｜1244｝
40	3	15	｛8＃我們｜1245｝
40	3	15	｛12＃盡｜1246｝
40	3	15	｛13＃諸般的｜1247｝
40	3	15	｛14＃義；〔或作禮〕｜1248｝
40	3	15	｛15＃於是｜1249｝
40	3	15	｛16＃約翰許了｜1250｝
40	3	15	｛17＃他。｜1251｝
40	3	15	｛4＊你｜1252｝
40	3	16	｛2＃受了洗，｜1253｝
40	3	16	｛1＃耶穌｜1256｝
40	3	16	｛3＃隨即｜1257｝
40	3	16	｛7＃上來；｜1258｝
40	3	16	｛4＃從｜1259｝
40	3	16	｛5＃水｜1261｝
40	3	16	｛9＃忽然｜1263｝
40	3	16	｛11＃開了，｜1264｝
40	3	16	｛10＃為他｜1265｝
40	3	16	｛8＃天｜1267｝
40	3	16	｛12＃他就看見｜1269｝
40	3	16	｛14＃靈，｜1271｝
40	3	16	｛13＃神的｜1273｝
40	3	16	｛17＃降下，｜1274｝
40	3	16	｛15＃彷彿｜1275｝
40	3	16	｛16＃鴿子｜1276｝
40	3	16	｛18＃落｜1278｝
40	3	16	｛19＃在｜1279｝
40	3	16	｛20＃他身｜1280｝
40	3	16	｛6＊裏｜1281｝
40	3	16	｛21＊上。｜1282｝
40	3	17	｛4＃有聲音｜1285｝
40	3	17	｛1＃從｜1286｝
40	3	17	｛2＃天｜1288｝
40	3	17	｛5＃說，｜1289｝
40	3	17	｛6＃這｜1290｝
40	3	17	｛7＃是｜1291｝
40	3	17	｛10＃子，｜1293｝
40	3	17	｛8＃我的｜1294｝
40	3	17	｛9＃愛｜1296｝
40	3	17	｛11＃我所喜悅的。｜1299｝
40	3	17	｛3＊上｜1300｝
40	4	1	｛1＃當時，｜1301｝
40	4	1	｛2＃耶穌｜1303｝
40	4	1	｛5＃引｜1304｝
40	4	1	｛6＃到｜1305｝
40	4	1	｛7＃曠野，｜1307｝
40	4	1	｛3＃被｜1308｝
40	4	1	｛4＃聖靈｜1310｝
40	4	1	｛10＃試探。｜1311｝
40	4	1	｛8＃受｜1312｝
40	4	1	｛9＃魔鬼的｜1314｝
40	4	2	｛1＃他禁食｜1316｝
40	4	2	｛3＃晝｜1317｝
40	4	2	｛2＃四十｜1318｝
40	4	2	｛4＃夜，｜1320｝
40	4	2	｛5＃後來｜1322｝
40	4	2	｛6＃就餓了。｜1323｝
40	4	3	｛3＃進前來，｜1325｝
40	4	3	｛1＃那｜1326｝
40	4	3	｛2＃試探人的｜1327｝
40	4	3	｛5＃說，｜1328｝
40	4	3	｛4＃對他｜1329｝
40	4	3	｛6＃你若｜1330｝
40	4	3	｛9＃兒子，｜1331｝
40	4	3	｛7＃是｜1332｝
40	4	3	｛8＃神的｜1334｝
40	4	3	｛11＃可以吩咐｜1335｝
40	4	3	｛12＃這些｜1337｝
40	4	3	｛13＃石頭｜1338｝
40	4	3	｛15＃食物。｜1340｝
40	4	3	｛14＃變成｜1341｝
40	4	4	｛1＃耶穌｜1342｝
40	4	4	｛2＃卻｜1343｝
40	4	4	｛3＃回答｜1344｝
40	4	4	｛4＃說，｜1345｝
40	4	4	｛5＃經上記着說，｜1346｝
40	4	4	｛8＃不是｜1347｝
40	4	4	｛10＃靠｜1348｝
40	4	4	｛11＃食物，｜1349｝
40	4	4	｛9＃單｜1350｝
40	4	4	｛7＃活着，｜1351｝
40	4	4	｛6＃人｜1353｝
40	4	4	｛12＃乃是｜1354｝
40	4	4	｛13＃靠｜1355｝
40	4	4	｛18＃一切｜1356｝
40	4	4	｛19＃話。｜1357｝
40	4	4	｛17＃出的｜1358｝
40	4	4	｛16＃所｜1359｝
40	4	4	｛15＃口裏｜1360｝
40	4	4	｛14＃神｜1361｝
40	4	5	｛2＃就｜1362｝
40	4	5	｛3＃帶｜1363｝
40	4	5	｛4＃他｜1364｝
40	4	5	｛1＃魔鬼｜1366｝
40	4	5	｛5＃進了｜1367｝
40	4	5	｛6＃聖｜1369｝
40	4	5	｛7＃城，｜1370｝
40	4	5	｛9＃站｜1372｝
40	4	5	｛8＃叫他｜1373｝
40	4	5	｛10＃在｜1374｝
40	4	5	｛12＃頂〔頂原文作翅〕｜1376｝
40	4	5	｛11＃殿｜1378｝
40	4	5	｛13＊上，｜1379｝
40	4	6	｛2＃說，｜1381｝
40	4	6	｛1＃對他｜1382｝
40	4	6	｛3＃你若｜1383｝
40	4	6	｛6＃兒子，｜1384｝
40	4	6	｛4＃是｜1385｝
40	4	6	｛5＃神的｜1387｝
40	4	6	｛7＃可以跳｜1388｝
40	4	6	｛8＃下去；｜1390｝
40	4	6	｛10＃經上記着說，｜1391｝
40	4	6	｛9＃因為｜1392｝
40	4	6	｛16＃使者，｜1395｝
40	4	6	｛15＃他的｜1396｝
40	4	6	｛14＃吩咐｜1397｝
40	4	6	｛12＃為｜1398｝
40	4	6	｛13＃你｜1399｝
40	4	6	｛17＃用｜1401｝
40	4	6	｛18＃手｜1402｝
40	4	6	｛19＃托着｜1403｝
40	4	6	｛20＃你，｜1404｝
40	4	6	｛21＃免得｜1405｝
40	4	6	｛24＃碰｜1406｝
40	4	6	｛25＃在｜1407｝
40	4	6	｛26＃石頭｜1408｝
40	4	6	｛23＃腳｜1410｝
40	4	6	｛22＃你的｜1411｝
40	4	6	｛11＊主要｜1412｝
40	4	6	｛27＊上。｜1413｝
40	4	7	｛3＃說，｜1414｝
40	4	7	｛2＃對他｜1415｝
40	4	7	｛1＃耶穌｜1417｝
40	4	7	｛4＃經上又｜1418｝
40	4	7	｛5＃記着說，｜1419｝
40	4	7	｛6＃不可｜1420｝
40	4	7	｛7＃試探｜1421｝
40	4	7	｛8＃主｜1422｝
40	4	7	｛10＃神。｜1424｝
40	4	7	｛9＃你的｜1425｝
40	4	8	｛2＃又｜1426｝
40	4	8	｛3＃帶｜1427｝
40	4	8	｛4＃他｜1428｝
40	4	8	｛1＃魔鬼｜1430｝
40	4	8	｛5＃上了一座｜1431｝
40	4	8	｛8＃山，｜1432｝
40	4	8	｛7＃高的｜1433｝
40	4	8	｛6＃最｜1434｝
40	4	8	｛9＃將｜1435｝
40	4	8	｛16＃都指給｜1436｝
40	4	8	｛17＃他｜1437｝
40	4	8	｛11＃萬｜1438｝
40	4	8	｛12＃國，｜1440｝
40	4	8	｛10＃世上的｜1442｝
40	4	8	｛13＃與｜1443｝
40	4	8	｛15＃榮華，｜1445｝
40	4	8	｛14＃萬國的｜1446｝
40	4	8	｛18＊看，｜1447｝
40	4	9	｛2＃說，｜1449｝
40	4	9	｛1＃對他｜1450｝
40	4	9	｛9＃把這一切｜1451｝
40	4	9	｛10＃都｜1453｝
40	4	9	｛11＃賜給你。｜1454｝
40	4	9	｛4＃若｜1455｝
40	4	9	｛5＃俯伏｜1456｝
40	4	9	｛6＃拜｜1457｝
40	4	9	｛7＃我，｜1458｝
40	4	9	｛3＊你｜1459｝
40	4	9	｛8＊我就｜1460｝
40	4	10	｛2＃說，｜1462｝
40	4	10	｛1＃耶穌｜1465｝
40	4	10	｛4＃退去罷，｜1466｝
40	4	10	｛3＃撒但〔撒但就是抵擋的意思乃魔鬼的別名〕｜1467｝
40	4	10	｛6＃經上記着說，｜1468｝
40	4	10	｛5＃因為｜1469｝
40	4	10	｛8＃主｜1470｝
40	4	10	｛10＃神，｜1472｝
40	4	10	｛9＃你的｜1473｝
40	4	10	｛7＃當拜｜1474｝
40	4	10	｛13＃他。｜1476｝
40	4	10	｛11＃單｜1477｝
40	4	10	｛12＃要事奉｜1478｝
40	4	11	｛1＃於是｜1479｝
40	4	11	｛3＃離了｜1480｝
40	4	11	｛4＃耶穌，｜1481｝
40	4	11	｛2＃魔鬼｜1483｝
40	4	11	｛5＃有｜1485｝
40	4	11	｛6＃天使｜1486｝
40	4	11	｛7＃來｜1487｝
40	4	11	｛8＃伺候｜1489｝
40	4	11	｛9＃他。｜1490｝
40	4	12	｛1＃耶穌聽見｜1491｝
40	4	12	｛2＃約翰｜1494｝
40	4	12	｛3＃下了監，｜1495｝
40	4	12	｛4＃就退｜1496｝
40	4	12	｛5＃到｜1497｝
40	4	12	｛6＃加利利｜1499｝
40	4	12	｛7＊去；｜1500｝
40	4	13	｛1＃後又｜1502｝
40	4	13	｛2＃離開｜1503｝
40	4	13	｛3＃拿撒勒，｜1505｝
40	4	13	｛4＃往｜1506｝
40	4	13	｛6＃就住｜1507｝
40	4	13	｛7＃在那裏．｜1508｝
40	4	13	｛5＃迦百農去，｜1509｝
40	4	13	｛8＃那地方｜1510｝
40	4	13	｛9＃靠海，｜1511｝
40	4	13	｛10＃在｜1512｝
40	4	13	｛14＃邊界｜1513｝
40	4	13	｛11＃西布倫｜1514｝
40	4	13	｛12＃和｜1515｝
40	4	13	｛13＃拿弗他利的｜1516｝
40	4	13	｛15＊上。｜1517｝
40	4	14	｛1＃這是要｜1518｝
40	4	14	｛2＃應驗｜1519｝
40	4	14	｛5＃的｜1520｝
40	4	14	｛6＃話，｜1521｝
40	4	14	｛4＃以賽亞｜1523｝
40	4	14	｛3＃先知｜1525｝
40	4	15	｛3＃地，｜1527｝
40	4	15	｛2＃西布倫｜1528｝
40	4	15	｛5＃地，｜1530｝
40	4	15	｛4＃拿弗他利｜1531｝
40	4	15	｛7＃路，｜1532｝
40	4	15	｛6＃就是沿海的｜1533｝
40	4	15	｛9＃外，｜1534｝
40	4	15	｛8＃約但河｜1536｝
40	4	15	｛12＃加利利地。｜1537｝
40	4	15	｛11＃的｜1538｝
40	4	15	｛10＃外邦人｜1539｝
40	4	15	｛1＊說，｜1540｝
40	4	16	｛6＃百姓，｜1542｝
40	4	16	｛1＃那｜1543｝
40	4	16	｛2＃坐｜1544｝
40	4	16	｛3＃在｜1545｝
40	4	16	｛4＃黑暗｜1546｝
40	4	16	｛9＃光，｜1547｝
40	4	16	｛7＃看見了｜1548｝
40	4	16	｛8＃大｜1549｝
40	4	16	｛10＃坐｜1552｝
40	4	16	｛11＃在｜1553｝
40	4	16	｛14＃之地｜1554｝
40	4	16	｛13＃蔭｜1556｝
40	4	16	｛12＃死｜1557｝
40	4	16	｛16＃有光｜1558｝
40	4	16	｛17＃發現照着｜1559｝
40	4	16	｛18＃他們。｜1560｝
40	4	16	｛5＊裏的｜1561｝
40	4	16	｛15＊的人，｜1562｝
40	4	17	｛1＃從｜1564｝
40	4	17	｛2＃那時候｜1565｝
40	4	17	｛4＃就｜1566｝
40	4	17	｛3＃耶穌｜1568｝
40	4	17	｛5＃傳起道來，｜1569｝
40	4	17	｛6＃說，｜1571｝
40	4	17	｛10＃你們應當悔改。｜1572｝
40	4	17	｛9＃近了，｜1573｝
40	4	17	｛8＃國｜1576｝
40	4	17	｛7＃天｜1578｝
40	4	18	｛6＃行走，｜1579｝
40	4	18	｛5＃邊｜1581｝
40	4	18	｛4＃海｜1583｝
40	4	18	｛3＃加利利｜1585｝
40	4	18	｛7＃看見｜1586｝
40	4	18	｛9＃二人，｜1587｝
40	4	18	｛8＃弟兄｜1588｝
40	4	18	｛13＃西門，｜1589｝
40	4	18	｛10＃就是那｜1590｝
40	4	18	｛11＃稱呼｜1591｝
40	4	18	｛12＃彼得的｜1592｝
40	4	18	｛14＃和｜1593｝
40	4	18	｛17＃安得烈，｜1594｝
40	4	18	｛16＃兄弟｜1596｝
40	4	18	｛15＃他｜1597｝
40	4	18	｛21＃撒｜1598｝
40	4	18	｛22＃網；｜1599｝
40	4	18	｛18＃在｜1600｝
40	4	18	｛19＃海｜1602｝
40	4	18	｛23＃他們本是｜1603｝
40	4	18	｛24＃打魚的。｜1605｝
40	4	18	｛1＊耶穌｜1607｝
40	4	18	｛2＊在｜1608｝
40	4	18	｛20＊裏｜1609｝
40	4	19	｛2＃說，｜1611｝
40	4	19	｛1＃耶穌對他們｜1612｝
40	4	19	｛3＃來｜1613｝
40	4	19	｛4＃跟從｜1614｝
40	4	19	｛5＃我，｜1615｝
40	4	19	｛6＃我要叫｜1617｝
40	4	19	｛7＃你們｜1618｝
40	4	19	｛9＃如得魚一樣。｜1619｝
40	4	19	｛8＃得人｜1620｝
40	4	20	｛1＃他們｜1622｝
40	4	20	｛2＃就｜1623｝
40	4	20	｛3＃立刻｜1624｝
40	4	20	｛4＃捨了｜1625｝
40	4	20	｛5＃網，｜1627｝
40	4	20	｛6＃跟從了｜1628｝
40	4	20	｛7＃他。｜1629｝
40	4	21	｛2＃往前走，｜1631｝
40	4	21	｛1＃從那裏｜1632｝
40	4	21	｛4＃看見｜1633｝
40	4	21	｛3＃又｜1634｝
40	4	21	｛6＃二人，｜1635｝
40	4	21	｛5＃弟兄｜1636｝
40	4	21	｛10＃雅各，｜1637｝
40	4	21	｛9＃兒子｜1638｝
40	4	21	｛8＃西庇太的｜1640｝
40	4	21	｛11＃和｜1641｝
40	4	21	｛14＃約翰，｜1642｝
40	4	21	｛13＃兄弟｜1644｝
40	4	21	｛12＃他｜1645｝
40	4	21	｛19＃在｜1646｝
40	4	21	｛20＃船｜1648｝
40	4	21	｛15＃同｜1649｝
40	4	21	｛18＃西庇太｜1650｝
40	4	21	｛17＃父親｜1652｝
40	4	21	｛16＃他們的｜1653｝
40	4	21	｛22＃補｜1654｝
40	4	21	｛23＃網；｜1656｝
40	4	21	｛25＃就｜1658｝
40	4	21	｛26＃招呼｜1659｝
40	4	21	｛27＃他們。｜1660｝
40	4	21	｛7＊就是｜1661｝
40	4	21	｛21＊上｜1663｝
40	4	21	｛24＊耶穌｜1664｝
40	4	22	｛1＃他們｜1665｝
40	4	22	｛2＃立刻｜1667｝
40	4	22	｛3＃捨了｜1668｝
40	4	22	｛4＃船｜1670｝
40	4	22	｛5＃別了父親，｜1673｝
40	4	22	｛6＃跟從了｜1675｝
40	4	22	｛7＃耶穌。｜1676｝
40	4	23	｛1＃耶穌走遍｜1678｝
40	4	23	｛2＃加利利，｜1682｝
40	4	23	｛7＃教訓人，｜1683｝
40	4	23	｛3＃在｜1684｝
40	4	23	｛4＃各｜1685｝
40	4	23	｛5＃會堂｜1686｝
40	4	23	｛8＃傳｜1689｝
40	4	23	｛11＃福音，｜1691｝
40	4	23	｛10＃的｜1692｝
40	4	23	｛9＃天國｜1693｝
40	4	23	｛12＃醫治｜1695｝
40	4	23	｛14＃各樣的｜1696｝
40	4	23	｛15＃病｜1697｝
40	4	23	｛16＃症。｜1700｝
40	4	23	｛13＃百姓｜1703｝
40	4	23	｛6＊裏｜1704｝
40	4	24	｛3＃就｜1706｝
40	4	24	｛4＃傳｜1707｝
40	4	24	｛2＃名聲｜1709｝
40	4	24	｛1＃他的｜1710｝
40	4	24	｛6＃了｜1711｝
40	4	24	｛5＃遍｜1712｝
40	4	24	｛7＃敘利亞；｜1714｝
40	4	24	｛21＃都帶了來，｜1716｝
40	4	24	｛9＃一切｜1718｝
40	4	24	｛11＃病的，｜1720｝
40	4	24	｛10＃害｜1721｝
40	4	24	｛13＃各樣｜1722｝
40	4	24	｛14＃疾病，｜1723｝
40	4	24	｛15＃各樣｜1724｝
40	4	24	｛16＃疼痛的，｜1725｝
40	4	24	｛12＃就是害｜1726｝
40	4	24	｛17＃和｜1727｝
40	4	24	｛18＃被鬼附的，｜1728｝
40	4	24	｛19＃癲癇的，｜1730｝
40	4	24	｛20＃癱瘓的，｜1732｝
40	4	24	｛22＃耶穌就治好了｜1734｝
40	4	24	｛23＃他們。｜1735｝
40	4	24	｛8＊那裏的人把｜1736｝
40	4	25	｛1＃當下，｜1737｝
40	4	25	｛11＃來跟着｜1738｝
40	4	25	｛12＃他。｜1739｝
40	4	25	｛3＃人｜1740｝
40	4	25	｛2＃有許多｜1741｝
40	4	25	｛4＃從｜1742｝
40	4	25	｛5＃加利利，｜1744｝
40	4	25	｛6＃低加波利，｜1746｝
40	4	25	｛7＃耶路撒冷，｜1748｝
40	4	25	｛8＃猶太，｜1750｝
40	4	25	｛10＃外，｜1752｝
40	4	25	｛9＃約但河｜1754｝
40	5	1	｛1＃耶穌看見｜1755｝
40	5	1	｛2＃這｜1757｝
40	5	1	｛3＃許多的人，｜1758｝
40	5	1	｛5＃上了｜1759｝
40	5	1	｛4＃就｜1760｝
40	5	1	｛6＃山，｜1762｝
40	5	1	｛7＃既已｜1763｝
40	5	1	｛8＃坐下，｜1764｝
40	5	1	｛11＃跟前來。｜1766｝
40	5	1	｛10＃到他｜1767｝
40	5	1	｛9＃門徒｜1769｝
40	5	2	｛2＃就｜1771｝
40	5	2	｛3＃開｜1772｝
40	5	2	｛4＃口｜1774｝
40	5	2	｛6＃他們｜1775｝
40	5	2	｛5＃教訓｜1776｝
40	5	2	｛7＃說，｜1778｝
40	5	2	｛1＊他｜1779｝
40	5	3	｛4＃有福了，｜1780｝
40	5	3	｛3＃的人｜1781｝
40	5	3	｛1＃虛｜1782｝
40	5	3	｛2＃心｜1784｝
40	5	3	｛5＃因為｜1785｝
40	5	3	｛9＃他們的。｜1786｝
40	5	3	｛8＃是｜1787｝
40	5	3	｛7＃國｜1789｝
40	5	3	｛6＃天｜1791｝
40	5	4	｛2＃有福了，｜1792｝
40	5	4	｛1＃哀慟的人｜1794｝
40	5	4	｛3＃因為｜1795｝
40	5	4	｛4＃他們｜1796｝
40	5	4	｛5＃必得安慰。｜1797｝
40	5	5	｛2＃有福了，｜1798｝
40	5	5	｛1＃溫柔的人｜1800｝
40	5	5	｛3＃因為｜1801｝
40	5	5	｛4＃他們｜1802｝
40	5	5	｛5＃必承受｜1803｝
40	5	5	｛6＃地土。｜1805｝
40	5	6	｛4＃有福了，｜1806｝
40	5	6	｛1＃饑｜1808｝
40	5	6	｛2＃渴｜1810｝
40	5	6	｛3＃慕義的人｜1812｝
40	5	6	｛5＃因為｜1813｝
40	5	6	｛6＃他們｜1814｝
40	5	6	｛7＃必得飽足。｜1815｝
40	5	7	｛2＃有福了，｜1816｝
40	5	7	｛1＃憐恤人的人｜1818｝
40	5	7	｛3＃因為｜1819｝
40	5	7	｛4＃他們｜1820｝
40	5	7	｛5＃必蒙憐恤。｜1821｝
40	5	8	｛4＃有福了，｜1822｝
40	5	8	｛1＃清｜1824｝
40	5	8	｛2＃心｜1826｝
40	5	8	｛5＃因為｜1827｝
40	5	8	｛6＃他們｜1828｝
40	5	8	｛8＃神。｜1830｝
40	5	8	｛7＃必得見｜1831｝
40	5	8	｛3＊的人｜1832｝
40	5	9	｛2＃有福了，｜1833｝
40	5	9	｛1＃使人和睦的人｜1835｝
40	5	9	｛3＃因為｜1836｝
40	5	9	｛4＃他們｜1837｝
40	5	9	｛7＃兒子。｜1838｝
40	5	9	｛6＃神的｜1839｝
40	5	9	｛5＃必稱為｜1840｝
40	5	10	｛4＃有福了，｜1841｝
40	5	10	｛3＃受逼迫的人｜1843｝
40	5	10	｛1＃為｜1844｝
40	5	10	｛2＃義｜1845｝
40	5	10	｛5＃因為｜1846｝
40	5	10	｛9＃他們的。｜1847｝
40	5	10	｛8＃是｜1848｝
40	5	10	｛7＃國｜1850｝
40	5	10	｛6＃天｜1852｝
