Book	Chapter	Verse	OGNTsort	BGBsort
66	18	5	135505	167890
66	18	6	135520	167909
66	18	7	135542	167935
66	18	8	135571	167968
66	18	9	135597	167998
66	18	10	135620	168025
66	18	11	135648	168057
66	18	12	135665	168078
66	18	13	135702	168119
66	18	14	135733	168154
66	18	15	135760	168185
66	18	16	135779	168208
66	18	17	135802	168235
66	18	18	135828	168265
66	18	19	135843	168284
66	18	20	135881	168326
66	18	21	135903	168352
66	18	22	135930	168383
66	18	23	135965	168422
66	18	24	136003	168464
66	19	1	136018	168483
66	19	2	136042	168511
66	19	3	136073	168546
66	19	4	136087	168564
66	19	5	136110	168591
66	19	6	136134	168619
66	19	7	136160	168649
66	19	8	136180	168673
66	19	9	136196	168693
66	19	10	136220	168721
66	19	11	136257	168762
66	19	12	136281	168790
66	19	13	136304	168817
66	19	14	136318	168835
66	19	15	136334	168855
66	19	16	136370	168895
66	19	17	136387	168916
66	19	18	136417	168950
66	19	19	136446	168983
66	19	20	136474	169015
66	19	21	136517	169062
66	20	1	136544	169093
66	20	2	136563	169116
66	20	3	136582	169139
66	20	4	136612	169173
66	20	5	136670	169235
66	20	6	136686	169255
66	20	7	136720	169293
66	20	8	136733	169310
66	20	9	136763	169344
66	20	10	136790	169375
66	20	11	136821	169410
66	20	12	136846	169439
66	20	13	136884	169481
66	20	14	136912	169513
66	20	15	136934	169539
66	21	1	136951	169560
66	21	2	136973	169586
66	21	3	136995	169612
66	21	4	137029	169650
66	21	5	137056	169681
66	21	6	137078	169707
66	21	7	137106	169739
66	21	8	137119	169756
66	21	9	137155	169796
66	21	10	137188	169833
66	21	11	137213	169862
66	21	12	137228	169881
66	21	13	137254	169911
66	21	14	137273	169934
66	21	15	137291	169956
66	21	16	137312	169981
66	21	17	137346	170019
66	21	18	137360	170037
66	21	19	137375	170056
66	21	20	137399	170084
66	21	21	137423	170112
66	21	22	137448	170141
66	21	23	137467	170164
66	21	24	137494	170195
66	21	25	137513	170222
66	21	26	137526	170239
66	21	27	137537	170254
66	22	1	137562	170283
66	22	2	137580	170305
66	22	3	137612	170341
66	22	4	137635	170368
66	22	5	137648	170385
66	22	6	137676	170417
66	22	7	137707	170452
66	22	8	137721	170470
66	22	9	137744	170497
66	22	10	137769	170526
66	22	11	137786	170547
66	22	12	137806	170571
66	22	13	137822	170591
66	22	14	137838	170611
66	22	15	137861	170638
66	22	16	137882	170663
66	22	17	137908	170693
66	22	18	137931	170720
66	22	19	137961	170754
66	22	20	137996	170793
66	22	21	138007	170808
